pName,doi
Effects of Stereoscopic Depth on Vigilance Performance and Cerebral Hemodynamics,10.1177/0018720815572468
Asynchronous Brainstorming in an Industrial Setting: Exploratory Studies,10.1177/0018720815570374
Logit-Based Analysis of Drivers’ Crossing Behavior at Unsignalized Intersections in China,10.1177/0018720815592097
Does Using a Chair Backrest or Reducing Seated Hip Flexion Influence Trunk Muscle Activity and Discomfort? A Systematic Review,10.1177/0018720815591905
Evaluating Abdominal and Lower-Back Muscle Activity While Performing Core Exercises on a Stability Ball and a Dynamic Office Chair,10.1177/0018720815593184
Long-Term Muscle Fatigue After Standing Work,10.1177/0018720815590293
The Workload Curve: Subjective Mental Workload,10.1177/0018720815592752
"Mind the Gap: The Effect of Keyboard Key Gap and Pitch on Typing Speed, Accuracy, and Usability, Part 3",10.1177/0018720815587423
"Firefighting to Innovation: Using Human Factors and Ergonomics to Tackle Slip, Trip, and Fall Risks in Hospitals",10.1177/0018720815593642
Influencing Trust for Human–Automation Collaborative Scheduling of Multiple Unmanned Vehicles,10.1177/0018720815587803
Friendly Fire and the Sustained Attention to Response Task,10.1177/0018720815605703
Effect of Display Technology on Perceived Scale of Space,10.1177/0018720815590300
A Review of Research on Driving Styles and Road Safety,10.1177/0018720815591313
Modeling Types of Pedal Applications Using a Driving Simulator,10.1177/0018720815589665
Is Talking to Your Car Dangerous? It Depends: Prologue to the Special Section,10.1177/0018720815610945
Assessing Cognitive Distraction in the Automobile,10.1177/0018720815575149
On the Effects of Listening and Talking to Humans and Devices on Driving,10.1177/0018720815575942
Cognitive Workload ≠ Crash Risk: Rejoinder to Study by Strayer et al. (2015),10.1177/0018720815574943
Cognitive Distraction in the Wild: Next Steps—Addressing a Not-So-Humdrum Conundrum,10.1177/0018720815576435
Driver Compensation: Impairment or Improvement?,10.1177/0018720815585053
"Judging Thieves of Attention: Commentary on “Assessing Cognitive Distraction in the Automobile,” by Strayer, Turrill, Cooper, Coleman, Medeiros-Ward, and Biondi (2015)",10.1177/0018720815578971
Driven to Distraction,10.1177/0018720815610668
"The Effects of Age, Gender, and Hand on Force Control Capabilities of Healthy Adults",10.1177/0018720815599284
Firefighter Hand Anthropometry and Structural Glove Sizing: A New Perspective,10.1177/0018720815594933
Assessing Technology in the Absence of Proof: Trust Based on the Interplay of Others’ Opinions and the Interaction Process,10.1177/0018720815598604
Sustained Attention in Auditory and Visual Monitoring Tasks: Evaluation of the Administration of a Rest Break or Exogenous Vibrotactile Signals,10.1177/0018720815598433
The Chronic Detrimental Impact of Interruptions in a Simulated Submarine Track Management Task,10.1177/0018720815599518
Visual Inspection Reliability for Precision Manufactured Parts,10.1177/0018720815602389
Effects of Bone Vibrator Position on Auditory Spatial Perception Tasks,10.1177/0018720815596272
Effects of Information Access Cost and Accountability on Medical Residents’ Information Retrieval Strategy and Performance During Prehandover Preparation: Evidence From Interview and Simulation Study,10.1177/0018720815598889
The Effects of Driver Distraction for Individuals With Traumatic Brain Injuries,10.1177/0018720815594057
Acknowledgments,10.1177/0018720815615118
Vol56_2014
Preface,10.1177/0018720813519416
"The NIOSH Lifting Equation and Low-Back Pain, Part 1: Association With Low-Back Pain in the BackWorks Prospective Cohort Study",10.1177/0018720813486669
Cumulative Spine Loading and Clinically Meaningful Declines in Low-Back Function,10.1177/0018720813496814
"The NIOSH Lifting Equation and Low-Back Pain, Part 2: Association With Seeking Care in the BackWorks Prospective Cohort Study",10.1177/0018720813491284
Are Workers Who Leave a Job Exposed to Similar Physical Demands as Workers Who Develop Clinically Meaningful Declines in Low-Back Function?,10.1177/0018720813493116
Efficacy of the Revised NIOSH Lifting Equation to Predict Risk of Low-Back Pain Associated With Manual Lifting: A One-Year Prospective Study,10.1177/0018720813513608
"Low-Back Pain Ratings for Lifetime, 1-Month Period, and Point Prevalences in a Large Occupational Population",10.1177/0018720813493641
The Strain Index and ACGIH TLV for HAL: Risk of Trigger Digit in the WISTAH Prospective Cohort,10.1177/0018720813493115
A Prospective Study of Musculoskeletal Outcomes Among Manufacturing Workers: I. Effects of Physical Risk Factors,10.1177/0018720813491114
Evaluation of Alternate Category Structures for the Strain Index: An Empirical Analysis,10.1177/0018720813492548
The Impact of Posture on Wrist Tendinosis Among Blue-Collar Workers: The San Francisco Study,10.1177/0018720813502807
The Association Between Combination of Hand Force and Forearm Posture and Incidence of Lateral Epicondylitis in a Working Population,10.1177/0018720813492327
Using Job-Title-Based Physical Exposures From O*NET in an Epidemiological Study of Carpal Tunnel Syndrome,10.1177/0018720813496567
A Prospective Study of Musculoskeletal Outcomes Among Manufacturing Workers: II. Effects of Psychosocial Stress and Work Organization Factors,10.1177/0018720813487201
Impacts of Differences in Epidemiological Case Definitions on Prevalence for Upper-Extremity Musculoskeletal Disorders,10.1177/0018720813487202
Provisional Recommended Weight Limits for Manual Lifting During Pregnancy,10.1177/0018720813502223
Musculoskeletal Pain and Reported Workplace Assault: A Prospective Study of Clinical Staff in Nursing Homes,10.1177/0018720813508778
Reference Values for Physical Performance Measures in the Aging Working Population,10.1177/0018720813518220
"Perfect Timing: Urgency, Not Driving Situations, Influence the Best Timing to Activate Warnings",10.1177/0018720813490728
Driving With the Wandering Mind: The Effect That Mind-Wandering Has on Driving Performance,10.1177/0018720813495280
Shared Leadership in Multiteam Systems: How Cockpit and Cabin Crews Lead Each Other to Safety,10.1177/0018720813488137
Development and Validation of a Multilevel Model for Predicting Workload Under Routine and Nonroutine Conditions in an Air Traffic Management Center,10.1177/0018720813491283
Identification of the Human Factors Contributing to Maintenance Failures in a Petroleum Operation,10.1177/0018720813491424
Measuring Workload in Collaborative Contexts: Trait Versus State Perspectives,10.1177/0018720813490727
Team Knowledge Representation: A Network Perspective,10.1177/0018720813494093
A Network Model for Human Interoperability,10.1177/0018720813493640
Improving Social Connection Through a Communities-of-Practice-Inspired Cognitive Work Analysis Approach,10.1177/0018720813494410
Directional Control-Response Compatibility Relationships Assessed by Physical Simulation of an Underground Bolting Machine,10.1177/0018720813490953
Cornering Law: The Difficulty of Negotiating Corners With an Unmanned Ground Vehicle,10.1177/0018720813490952
"Force-on-Force Handgun Practice: An Intra-Individual Exploration of Stress Effects, Biomarker Regulation, and Behavioral Changes",10.1177/0018720813489148
Lane Keeping Under Cognitive Load: Performance Changes and Mechanisms,10.1177/0018720813485978
Thoughts in Flight: Automation Use and Pilots’ Task-Related and Task-Unrelated Thought,10.1177/0018720813501550
Are Gamers Better Crossers? An Examination of Action Video Game Experience and Dual Task Effects in a Simulated Street Crossing Task,10.1177/0018720813499930
A Strategically Timed Verbal Task Improves Performance and Neurophysiological Alertness During Fatiguing Drives,10.1177/0018720813500305
"Team Performance in Networked Supervisory Control of Unmanned Air Vehicles: Effects of Automation, Working Memory, and Communication Content",10.1177/0018720813496269
Human Performance Consequences of Stages and Levels of Automation: An Integrated Meta-Analysis,10.1177/0018720813501549
The Construct of State-Level Suspicion: A Model and Research Agenda for Automated and Information Technology (IT) Contexts,10.1177/0018720813497052
Visualizing Uncertainty: The Impact on Performance,10.1177/0018720813498093
"Effects of Line Length, Line Spacing, and Line Number on Proofreading Performance and Scrolling of Chinese Text",10.1177/0018720813499368
Perceptual Grouping Effects on Cursor Movement Expectations,10.1177/0018720813500692
The Effects of Human Finger and Chinese Character on Chinese Handwriting Performance on Mobile Touch Devices,10.1177/0018720813503007
Evaluation of a Configural Vital Signs Display for Intensive Care Unit Nurses,10.1177/0018720813499367
Box Shape Influences the Size-Weight Illusion During Individual and Team Lifting,10.1177/0018720813497980
The Effects of Visual and Cognitive Distractions on Operational and Tactical Driving Behaviors,10.1177/0018720813495279
The Effects of Prism Adaptation on Egocentric Metric Distance Estimation,10.1177/0018720813499021
Pedal Errors Among Younger and Older Individuals During Different Pedal Operating Conditions,10.1177/0018720813487200
Failure to Detect Critical Auditory Alerts in the Cockpit: Evidence for Inattentional Deafness,10.1177/0018720813510735
Effects of Mental Fatigue on the Development of Physical Fatigue: A Neuroergonomic Approach,10.1177/0018720813507279
Factors Influencing Power Hand Tool Fastening Accuracy and Reaction Forces,10.1177/0018720813507952
A Physical Workload Index to Evaluate a Safe Resident Handling Program for Nursing Home Personnel,10.1177/0018720813509268
Biomechanical and Performance Implications of Weapon Design: Comparison of Bullpup and Conventional Configurations,10.1177/0018720813509107
Memory and Metacognition in Dangerous Situations: Investigating Cognitive Impairment From Gas Narcosis in Undersea Divers,10.1177/0018720813510737
Situation Awareness Recovery,10.1177/0018720813506223
Choice in Multitasking: How Delays in the Primary Task Turn a Rational Into an Irrational Multitasker,10.1177/0018720813504216
Catastrophe Models for Cognitive Workload and Fatigue in a Vigilance Dual Task,10.1177/0018720813508777
"The Effect of Keyboard Key Spacing on Typing Speed, Error, Usability, and Biomechanics, Part 2: Vertical Spacing",10.1177/0018720813502524
Interactive Effects of the COMT Gene and Training on Individual Differences in Supervisory Control of Unmanned Vehicles,10.1177/0018720813510736
Auditory Azimuthal Localization Performance in Water as a Function of Prior Exposure,10.1177/0018720813503366
The Feasibility and Accuracy of Using a Remote Method to Assess Computer Workstations,10.1177/0018720813503985
The Critical Tracking Task: A Potentially Useful Method to Assess Driver Distraction?,10.1177/0018720813501864
"Looking Back, Looking Forward: 55 Years of Human Factors",10.1177/0018720814541069
Using Noninvasive Brain Stimulation to Accelerate Learning and Enhance Human Performance,10.1177/0018720814538815
Effects of Cold Environments on Human Reliability Assessment in Offshore Oil and Gas Facilities,10.1177/0018720813512328
Measures of Reliance and Compliance in Aided Visual Scanning,10.1177/0018720813512865
Predictive Discomfort in Single- and Combined-Axis Whole-Body Vibration Considering Different Seated Postures,10.1177/0018720813516993
Serum and MRI Biomarkers in Mobile Device Texting: A Pilot Study,10.1177/0018720813507953
Sizing Firefighters: Method and Implications,10.1177/0018720813516359
Measuring Cognition in Teams: A Cross-Domain Review,10.1177/0018720813515907
Positive Display Polarity Is Particularly Advantageous for Small Character Sizes: Implications for Display Design,10.1177/0018720813515509
The Role of Number of Tasks in Determining the Relevance of Information,10.1177/0018720813513299
Emergency Medical Equipment Storage: Benefits of Visual Cues Tested in Field and Simulated Settings,10.1177/0018720813514605
Toward More Usable Electronic Voting: Testing the Usability of a Smartphone Voting System,10.1177/0018720813519266
Steering in a Random Forest: Ensemble Learning for Detecting Drowsiness-Related Lane Departures,10.1177/0018720813515272
Costs and Benefits of More Learner Freedom: Meta-Analyses of Exploratory and Learner Control Training Methods,10.1177/0018720813517710
Effects of Intelligent Advanced Warnings on Drivers Negotiating the Dilemma Zone,10.1177/0018720814525438
Displaying Contextual Information Reduces the Costs of Imperfect Decision Automation in Rapid Retasking of ISR Assets,10.1177/0018720813519675
Stages and Levels of Automation in Support of Space Teleoperations,10.1177/0018720814522830
Effect of Feedback Mode and Task Difficulty on Quality of Timing Decisions in a Zero-Sum Game,10.1177/0018720813519676
Effects of Conversation on Situation Awareness and Working Memory in Simulated Driving,10.1177/0018720813519265
On-the-Fly Scheduling as a Manifestation of Partial-Order Planning and Dynamic Task Values,10.1177/0018720814525629
Positive Effects of Basic Training on Cognitive Performance and Mood of Adult Females,10.1177/0018720813519472
The Effect of Mild Motion Sickness and Sopite Syndrome on Multitasking Cognitive Performance,10.1177/0018720814522484
Use of EEG Workload Indices for Diagnostic Monitoring of Vigilance Decrement,10.1177/0018720814526617
Using Scanpaths as a Learning Method for a Conflict Detection Task of Multiple Target Tracking,10.1177/0018720814523066
Manually Locating Physical and Virtual Reality Objects,10.1177/0018720814523067
Control Order and Visuomotor Strategy Development for Joystick-Steered Underground Shuttle Cars,10.1177/0018720814522295
Text Mining to Decipher Free-Response Consumer Complaints: Insights From the NHTSA Vehicle Owner’s Complaint Database,10.1177/0018720813519473
"Supporting Attention Allocation in Multitask Environments: Effects of Likelihood Alarm Systems on Trust, Behavior, and Performance",10.1177/0018720814528534
Reduction of Spinal Loads Through Adjustable Interventions at the Origin and Destination of Palletizing Tasks,10.1177/0018720814528356
"The Effect of Key Size of Touch Screen Virtual Keyboards on Productivity, Usability, and Typing Biomechanics",10.1177/0018720814531784
Postural Variability: An Effective Way to Reduce Musculoskeletal Discomfort in Office Work,10.1177/0018720814528003
Do Interruptions Affect Quality of Work?,10.1177/0018720814531786
Carryover Effects of Highly Automated Convoy Driving on Subsequent Manual Driving Performance,10.1177/0018720814524594
Effects of Input Shaping on Manual Control of Flexible and Time-Delayed Systems,10.1177/0018720814528004
Visually Guided Tracking on a Handheld Device: Can It Be Used to Measure Visuomotor Skill in Shift Workers?,10.1177/0018720814528005
Google Glass: A Driver Distraction Cause or Cure?,10.1177/0018720814555723
Effort in Human Factors Performance and Decision Making,10.1177/0018720814558419
A Sociotechnical Model of the Flight Crew Task,10.1177/0018720814532684
The Sustained Attention to Response Task (SART) Does Not Promote Mindlessness During Vigilance Performance,10.1177/0018720814537521
Influencing Preferences for Different Types of Causal Explanation of Complex Events,10.1177/0018720814530427
A Multilevel Approach to Relating Subjective Workload to Performance After Shifts in Task Demand,10.1177/0018720814533964
Concurrent 3-D Sonifications Enable the Head-Up Monitoring of Two Interrelated Aircraft Navigation Instruments,10.1177/0018720814536443
Mapping Brain Activity During Loss of Situation Awareness: An EEG Investigation of a Basis for Top-Down Influence on Perception,10.1177/0018720814537070
On the Application of Motivation Theory to Human Factors/Ergonomics: Motivational Design Principles for Human–Technology Interaction,10.1177/0018720814553471
Optical Correction Reduces Simulator Sickness in a Driving Environment,10.1177/0018720814533992
The Effects of Video Game Experience and Active Stereoscopy on Performance in Combat Identification Tasks,10.1177/0018720814535248
Distracted Driver Performance to Multiple Alerts in a Multiple-Conflict Scenario,10.1177/0018720814531785
The Retention of Manual Flying Skills in the Automated Cockpit,10.1177/0018720814535628
Acknowledgments,10.1177/0018720814559206
Vol55_2013
Preface to the Special Section: 2012 Human Factors Prize,10.1177/0018720813475975
Anthropometric Procedures for Protective Equipment Sizing and Design,10.1177/0018720812465640
Quantification of Patient Migration in Bed: Catalyst to Improve Hospital Bed Design to Reduce Shear and Friction Forces and Nurses’ Injuries,10.1177/0018720812474300
Defining Thumb Reach Envelopes for Handheld Devices,10.1177/0018720812470689
Designing Devices With the Task in Mind: Which Numbers Are Really Used in Hospitals?,10.1177/0018720812471988
Impact of Blue Force Tracking on Combat Identification Judgments,10.1177/0018720812451595
An Objective Approach to Identifying Diagnostic Expertise Among Power System Controllers,10.1177/0018720812450911
Examining the Interaction of Force and Repetition on Musculoskeletal Disorder Risk: A Systematic Literature Review,10.1177/0018720812449648
The Capability of Static and Dynamic Features to Distinguish Competent From Genuinely Expert Practitioners in Pediatric Diagnosis,10.1177/0018720812448475
Team Communication During Patient Handover From the Operating Room: More Than Facts and Figures,10.1177/0018720812451594
Spearcons (Speech-Based Earcons) Improve Navigation Performance in Advanced Auditory Menus,10.1177/0018720812450587
The Effect of Gestalt Laws of Perceptual Organization on the Comprehension of Three-Variable Bar and Line Graphs,10.1177/0018720812452592
Circadian Rhythms as a Basis for Work Organization: A Study With Live Line Electricians,10.1177/0018720812451855
The Effects of External Motivation and Real-Time Automated Feedback on Speeding Behavior in a Naturalistic Setting,10.1177/0018720812447812
Do Team and Individual Debriefs Enhance Performance? A Meta-Analysis,10.1177/0018720812448394
"The Effect of Proximity, Tall Man Lettering, and Time Pressure on Accurate Visual Perception of Drug Names",10.1177/0018720812457565
Hangar Talk Survey: Using Stories as a Naturalistic Method of Informing Threat and Error Management Training,10.1177/0018720812452127
The Long-Term Effects of Active Training Strategies on Improving Older Drivers’ Scanning in Intersections: A Two-Year Follow-Up to Romoser and Fisher (2009),10.1177/0018720812457566
The Effects of Simulated Hearing Loss on Speech Recognition and Walking Navigation,10.1177/0018720812453465
Automated Video Exposure Assessment of Repetitive Hand Activity Level for a Load Transfer Task,10.1177/0018720812458121
Maximal Acceptable Torques of Six Highly Repetitive Hand-Wrist Motions for Male Industrial Workers,10.1177/0018720812454539
How Do Typographical Factors Affect Reading Text and Comprehension Performance in Arabic?,10.1177/0018720812452302
Training Intuitive Decision Making in a Simulated Real-World Environment,10.1177/0018720812454432
Impact of a Bone Conduction Communication Channel on Multichannel Communication System Effectiveness,10.1177/0018720812460247
A Novel Sonification Strategy for Auditory Display of Heart Rate and Oxygen Saturation Changes in Clinical Settings,10.1177/0018720812455433
Choosing Colors for Map Display Icons Using Models of Visual Search,10.1177/0018720812459341
Better Instructions for Use to Improve Reusable Medical Equipment (RME) Sterility,10.1177/0018720812456393
Occupational Noise-Induced Hearing Loss in Indian Steel Industry Workers: An Exploratory Study,10.1177/0018720812457175
"Response Time, Pistol Fire Position Variability, and Pistol Draw Success Rates for Hip and Thigh Holsters",10.1177/0018720812453466
The Moderating Effect of Individual Differences in Error-Management Training: Who Learns From Mistakes?,10.1177/0018720812451856
Better Retention of Skill Operating a Simulated Hydraulic Excavator After Part-Task Than After Whole-Task Training,10.1177/0018720812454292
Effectiveness of Part-Task Training and Increasing-Difficulty Training Strategies: A Meta-Analysis Approach,10.1177/0018720812451994
The Effectiveness of Airline Pilot Training for Abnormal Events,10.1177/0018720812466893
"Effects of Headset, Flight Workload, Hearing Ability, and Communications Message Quality on Pilot Performance",10.1177/0018720812461013
Putting the “We” Into Teamwork: Effects of Priming Personal or Social Identity on Flight Attendants’ Perceptions of Teamwork and Communication,10.1177/0018720812465311
The Impact of Visual Scanning in the Laparoscopic Environment After Engaging in Strain Coping,10.1177/0018720812467458
"I Trust It, but I Don’t Know Why: Effects of Implicit Attitudes Toward Automation on Trust in an Automated System",10.1177/0018720812465081
The Application of Reduced-Processing Decision Support Systems to Facilitate the Acquisition of Decision-Making Skills,10.1177/0018720812467367
Maximum Hand-Rung Coupling Forces in Children: The Effects of Handhold Diameter,10.1177/0018720812465770
"The Effect of Keyboard Key Spacing on Typing Speed, Error, Usability, and Biomechanics: Part 1",10.1177/0018720812465005
The Impact of Transfer Setup on the Performance of Independent Wheelchair Transfers,10.1177/0018720812460549
The Structural Approach to Shared Knowledge: An Application to Engineering Design Teams,10.1177/0018720812462388
Frequency Characteristics of Visually Induced Motion Sickness,10.1177/0018720812469046
Cyber Situation Awareness: Modeling Detection of Cyber Attacks With Instance-Based Learning Theory,10.1177/0018720812464045
Comparative Usability Testing of Conventional and Single Incision Laparoscopic Surgery Devices,10.1177/0018720812465082
Blind and Sighted Pedestrians’ Road-Crossing Judgments at a Single-Lane Roundabout,10.1177/0018720812459884
Augmented Reality Cues and Elderly Driver Hazard Perception,10.1177/0018720812462029
Ship Management Attitudes and Their Relation to Behavior and Performance,10.1177/0018720812461271
Evaluation of Wearable Simulation Interface for Military Training,10.1177/0018720812466892
Supporting Interruption Management and Multimodal Interface Design: Three Meta-Analyses of Task Performance as a Function of Interrupting Task Modality,10.1177/0018720813476298
An Online Means of Testing Asymmetries in Seating Preference Reveals a Bias for Airplanes and Theaters,10.1177/0018720812471680
Stopping Decisions: Information Order Effects on Nonfocal Evaluations,10.1177/0018720812468152
Eyes-On Training and Radiological Expertise: An Examination of Expertise Development and Its Effects on Visual Working Memory,10.1177/0018720812469224
Effects of Anti-Fatigue Mats on Perceived Discomfort and Weight-Shifting During Prolonged Standing,10.1177/0018720812466672
Individual Differences in Multitasking Ability and Adaptability,10.1177/0018720812470842
Effect of Sitting or Standing on Touch Screen Performance and Touch Characteristics,10.1177/0018720812470843
Effects of Knowledge and Internal Locus of Control in Groups of Health Care Workers Judging Likelihood of Pathogen Transfer,10.1177/0018720813476546
Are Two Hands (From Different People) Better Than One? Mode Effects and Differential Transfer Between Manual Coordination Modes,10.1177/0018720812472189
Training Haptic Stiffness Discrimination: Time Course of Learning With or Without Visual Information and Knowledge of Results,10.1177/0018720812472503
Naturalistic Distraction and Driving Safety in Older Drivers,10.1177/0018720812465769
The Influence of Cognitive Load on Transfer With Error Prevention Training Methods: A Meta-Analysis,10.1177/0018720812469985
Improving the Human–Computer Dialogue With Increased Temporal Predictability,10.1177/0018720813475812
Linear Modeling of Human Hand-Arm Dynamics Relevant to Right-Angle Torque Tool Interaction,10.1177/0018720813485977
Variation in Muscle Activity Among Office Workers When Using Different Information Technologies at Work and Away From Work,10.1177/0018720813485788
Energetic Arousal and Language: Predictions From the Computational Theory of Quantifiers Processing,10.1177/0018720812474932
Dual-Coded Advisory Turn Indicators for GPS Navigational Guidance of Surface Vehicles: Effects of Map Orientation,10.1177/0018720813478017
Relative Position Vectors: An Alternative Approach to Conflict Detection in Air Traffic Control,10.1177/0018720813481803
Coadaptive Aiding and Automation Enhance Operator Performance,10.1177/0018720813476883
Does Elastic Resistance Affect Finger Pinch Discrimination?,10.1177/0018720813481620
A Three-Component Model of the Control Error in Manual Tracking of Continuous Random Signals,10.1177/0018720813480387
The Impact of Eye Movements and Cognitive Workload on Lateral Position Variability in Driving,10.1177/0018720813480177
Effectiveness of Shared Leadership in Wikipedia,10.1177/0018720813515704
Viewing the Workload of Vigilance Through the Lenses of the NASA-TLX and the MRQ,10.1177/0018720813484498
"Should We Be More on the Ball?: The Efficacy of Accommodation Training on Lumbar Spine Posture, Muscle Activity, and Perceived Discomfort During Stability Ball Sitting",10.1177/0018720813482326
Shoulder Muscle Fatigue During Repetitive Tasks as Measured by Electromyography and Near-Infrared Spectroscopy,10.1177/0018720813482328
Interference Between Accustomed Number–Space Mappings and Unacquainted Letter–Space Mappings in a Button Press Task,10.1177/0018720813484352
"ReadingMate: The Effect of the Content Stabilizing Technique, Font Size, and Interline Spacing on the Letter-Counting Task Performance of Treadmill Runners",10.1177/0018720813485089
Response–Effect Compatibility Defines the Natural Scrolling Direction,10.1177/0018720813482329
Improving the Driver–Automation Interaction: An Approach Using Automation Uncertainty,10.1177/0018720813482327
Acknowledgments,10.1177/0018720813512595
Vol54_2012
Early Heelstrike Kinetics Are Indicative of Slip Potential During Walking Over a Contaminated Surface,10.1177/0018720811427902
Low Conspicuity of Motorcycles for Car Drivers: Dominant Role of Bottom-Up Control of Visual Attention or Deficit of Top-Down Control?,10.1177/0018720811427033
Individual Differences in the Benefits of Feedback for Learning,10.1177/0018720811423919
Conceptualization and Measurement of Team Workload: A Critical Need,10.1177/0018720811427901
"Thumb Motor Performance Varies by Movement Orientation, Direction, and Device Size During Single-Handed Mobile Phone Use",10.1177/0018720811423660
Detecting Confusion Using Facial Electromyography,10.1177/0018720811428450
Dealing With Task Interruptions in Complex Dynamic Environments: Are Two Heads Better Than One?,10.1177/0018720811424896
Team Knowledge Research: Emerging Trends and Critical Needs,10.1177/0018720811425365
Human–Human Reliance in the Context of Automation,10.1177/0018720811427034
Enhanced Perception and Performance by Multimodal Threat Cueing in Simulated Combat Vehicle,10.1177/0018720811424895
Constrained Path Tracking at Varying Angles in a Mouse Tracking Task,10.1177/0018720811424743
Supervisory Control of Multiple Robots: Effects of Imperfect Automation and Individual Differences,10.1177/0018720811435843
Predicting Maximum Acceptable Efforts for Repetitive Tasks: An Equation Based on Duty Cycle,10.1177/0018720811424269
Earthquakes on the Mind: Implications of Disasters for Human Performance,10.1177/0018720811430503
Human Factors–Focused Reporting System for Improving Care Quality and Safety in Hospital Wards,10.1177/0018720811434767
The Play Experience Scale: Development and Validation of a Measure of Play,10.1177/0018720811434513
Can Passengers’ Active Head Tilt Decrease the Severity of Carsickness?: Effect of Head Tilt on Severity of Motion Sickness in a Lateral Acceleration Environment,10.1177/0018720812436584
The Effect of Apparent Latency on Simulator Sickness While Using a See-Through Helmet-Mounted Display: Reducing Apparent Latency With Predictive Compensation,10.1177/0018720811428734
Scrolling and Driving: How an MP3 Player and Its Aftermarket Controller Affect Driving Performance and Visual Behavior,10.1177/0018720811429562
Effectiveness of Suspension Seats in Maintaining Performance Following Military High-Speed Boat Transits,10.1177/0018720811436201
Team Task Analysis: Differentiating Between Tasks Using Team Relatedness and Team Workflow as Metrics of Team Task Interdependence,10.1177/0018720811435234
Corrigendum,10.1177/0018720812442828
Preface to the Special Section on Occupational Fall Prevention and Protection,10.1177/0018720812443791
Fatal Falls Among Older Construction Workers,10.1177/0018720811410057
"The Effect of Handhold Orientation, Size, and Wearing Gloves on Hand-Handhold Breakaway Strength",10.1177/0018720811433585
Factors Affecting Extension Ladder Angular Positioning,10.1177/0018720812445805
Impact of Harness Fit on Suspension Tolerance,10.1177/0018720811434962
Assessment of Fall-Arrest Systems for Scissor Lift Operators: Computer Modeling and Manikin Drop Testing,10.1177/0018720811425024
Effect of Boot Weight and Sole Flexibility on Gait and Physiological Responses of Firefighters in Stepping Over Obstacles,10.1177/0018720811433464
"The Epidemiology of Slips, Trips, and Falls in a Helicopter Manufacturing Plant",10.1177/0018720811403140
Sensitivity of Physiological Measures for Detecting Systematic Variations in Cognitive Demand From a Working Memory Task: An On-Road Study Across Three Age Groups,10.1177/0018720812442086
Expertise in Crime Scene Examination: Comparing Search Strategies of Expert and Novice Crime Scene Examiners in Simulated Crime Scenes,10.1177/0018720812440577
Effect of Touch Screen Button Size and Spacing on Touch Characteristics of Users With and Without Disabilities,10.1177/0018720811433831
Auditory Perception of Motor Vehicle Travel Paths,10.1177/0018720811436083
A Field Study on the Impact of Variations in Short-Term Memory Demands on Drivers’ Visual Attention and Driving Performance Across Three Age Groups,10.1177/0018720812437274
Above-Real-Time Training (ARTT) Improves Transfer to a Simulated Flight Control Task,10.1177/0018720812439711
Preface to the Special Section on Methods for the Analysis of Communication,10.1177/0018720812448673
Cognitive Neurophysiologic Synchronies: What Can They Contribute to the Study of Teamwork?,10.1177/0018720811427296
Measuring Patterns in Team Interaction Sequences Using a Discrete Recurrence Approach,10.1177/0018720811426140
Analysis of Collaborative Communication for Linguistic Cues of Cognitive Load,10.1177/0018720811431258
Detection of Affective States From Text and Speech for Real-Time Human–Computer Interaction,10.1177/0018720811425922
(Non)cooperative Dialogues: The Role of Emotions,10.1177/0018720812440279
Negative Affect Reduces Team Awareness: The Effects of Mood and Stress on Computer-Mediated Team Communication,10.1177/0018720811432307
Commentary: How Can Technology Help Us Understand the Communication Process?,10.1177/0018720812448099
Social Indicators of Deception,10.1177/0018720812446338
Effects of Electronic Map Displays and Individual Differences in Ability on Navigation Performance,10.1177/0018720812439413
Misjudging Their Own Steps: Why Elderly People Have Trouble Crossing the Road,10.1177/0018720812447945
Long-Term Efficacy of an Ergonomics Program That Includes Patient-Handling Devices on Reducing Musculoskeletal Injuries to Nursing Personnel,10.1177/0018720812438614
Body Posture as an Indicator of Workload in Mental Work,10.1177/0018720812437275
Developing and Testing a Human-Based Gesture Vocabulary for Tabletop Systems,10.1177/0018720811433052
Assessing Contextual Factors That Influence Acceptance of Pedestrian Alerts by a Night Vision System,10.1177/0018720812437411
Naturalistic Validation of an On-Road Driving Test of Older Drivers,10.1177/0018720811435235
Preface to the Special Section on Human Factors and Automation in Vehicles: Designing Highly Automated Vehicles With the Driver in Mind,10.1177/0018720812461374
"Heavy-Truck Drivers’ Following Behavior With Intervention of an Integrated, In-Vehicle Crash Warning System: A Field Evaluation",10.1177/0018720812439412
Driving With a Partially Autonomous Forward Collision Warning System: How Do Drivers React?,10.1177/0018720812439712
Simulator Training With a Forward Collision Warning System: Effects on Driver-System Interactions and Driver Trust,10.1177/0018720812441796
Use Patterns Among Early Adopters of Adaptive Cruise Control,10.1177/0018720811434512
Fatigue and Voluntary Utilization of Automation in Simulated Driving,10.1177/0018720811423261
Control Task Substitution in Semiautomated Driving: Does It Matter What Aspects Are Automated?,10.1177/0018720812460246
"Highly Automated Driving, Secondary Task Performance, and Driver State",10.1177/0018720812442087
An Adaptive Driver Support System: User Experiences and Driving Performance in a Simulator,10.1177/0018720811430502
Sharing Control With Haptics: Seamless Driver Support From Manual to Automatic Control,10.1177/0018720812443984
Trust in Smart Systems: Sharing Driving Goals and Giving Information to Increase Trustworthiness and Acceptability of Smart Systems in Cars,10.1177/0018720812443825
