pName,doi
Design of a 3D snapshot based visual flight control system using a single camera in hover,10.1007/s10514-012-9310-3
Real-time visuomotor update of an active binocular head,10.1007/s10514-012-9311-2
How to localize humanoids with a single camera?,10.1007/s10514-012-9312-1
Angle-based homing from a reference image set using the 1D trifocal tensor,10.1007/s10514-012-9313-0
A vision-based collision avoidance technique for micro air vehicles using local-level frame mapping and path planning,10.1007/s10514-012-9314-z
Fast motion planning from experience: trajectory prediction for speeding up movement generation,10.1007/s10514-012-9315-y
Special Issue on Open Source Software-Supported Robotics Research,10.1007/s10514-013-9325-4
Comparing ICP variants on real-world data sets,10.1007/s10514-013-9327-2
OpenRatSLAM: an open source brain-based SLAM system,10.1007/s10514-012-9317-9
An open-source navigation system for micro aerial vehicles,10.1007/s10514-012-9318-8
OctoMap: an efficient probabilistic 3D mapping framework based on octrees,10.1007/s10514-012-9321-0
ROS open-source audio recognizer: ROAR environmental sound detection tools for robot programming,10.1007/s10514-013-9323-6
The ManyEars open framework,10.1007/s10514-012-9316-x
A new paradigm for open robotics research and education with the C++ OOML,10.1007/s10514-013-9324-5
Multi-robot repeated area coverage,10.1007/s10514-012-9319-7
Coordinating heterogeneous teams of robots using temporal symbolic planning,10.1007/s10514-012-9320-1
VC-method: high-speed navigation of a uniformly braking mobile robot using position-velocity configuration space,10.1007/s10514-013-9322-7
A leg proprioception based 6 DOF odometry for statically stable walking robots,10.1007/s10514-013-9326-3
DCOB: Action space for reinforcement learning of high DoF robots,10.1007/s10514-013-9328-1
Reflexive stability control framework for humanoid robots,10.1007/s10514-013-9329-0
Vol33_2012
Special issue on micro-UAV perception and control,10.1007/s10514-012-9295-y
3-D relative positioning sensor for indoor flying robots,10.1007/s10514-012-9277-0
PIXHAWK: A micro aerial vehicle design for autonomous flight using onboard computer vision,10.1007/s10514-012-9281-4
"On the design and development of attitude stabilization, vision-based navigation, and aerial gripping for a low-cost quadrotor",10.1007/s10514-012-9286-z
Performance benchmarking of quadrotor systems using time-optimal control,10.1007/s10514-012-9282-3
Adaptive fast open-loop maneuvers for quadrocopters,10.1007/s10514-012-9289-9
Optimization-based iterative learning for precise quadrocopter trajectory tracking,10.1007/s10514-012-9283-2
Stability of small-scale UAV helicopters and quadrotors with added payload mass under PID control,10.1007/s10514-012-9280-5
Trajectory design and control for aggressive formation flight with quadrotors,10.1007/s10514-012-9279-y
"Real time UAV altitude, attitude and motion estimation from hybrid stereovision",10.1007/s10514-012-9285-0
Optimal surveillance coverage for teams of micro aerial vehicles in GPS-denied environments using onboard vision,10.1007/s10514-012-9292-1
"River mapping from a flying robot: state estimation, river detection, and obstacle mapping",10.1007/s10514-012-9293-0
Guest editorial: special issue on robotics: science and systems,10.1007/s10514-012-9308-x
A Planning Framework for Non-Prehensile Manipulation under Clutter and Uncertainty,10.1007/s10514-012-9306-z
Optimal variable stiffness control: formulation and application to explosive movement tasks,10.1007/s10514-012-9302-3
"Global motion planning under uncertain motion, sensing, and environment map",10.1007/s10514-012-9307-y
Topological constraints in search-based robot path planning,10.1007/s10514-012-9304-1
Large-scale multi-robot task allocation via dynamic partitioning and distribution,10.1007/s10514-012-9303-2
Probabilistic guarantees for high-level robot behavior in the presence of sensor error,10.1007/s10514-012-9301-4
Construction with quadrotor teams,10.1007/s10514-012-9305-0
"Robot task plan representation by Petri nets: modelling, identification, analysis and execution",10.1007/s10514-012-9288-x
Reinforcement learning to adjust parametrized motor primitives to new situations,10.1007/s10514-012-9290-3
Force feedback exploiting tactile and proximal force/torque sensing,10.1007/s10514-012-9291-2
A momentum-based balance controller for humanoid robots on non-level and non-stationary ground,10.1007/s10514-012-9294-z
Localization of a door handle of unknown geometry using a single camera for door-opening with a mobile manipulator,10.1007/s10514-012-9297-9
A comparison of path planning strategies for autonomous exploration and mapping of unknown environments,10.1007/s10514-012-9298-8
Distributed orientation agreement in a group of robots,10.1007/s10514-012-9300-5
Autonomous construction using scarce resources in unknown environments,10.1007/s10514-012-9296-x
Erratum to: Autonomous construction using scarce resources in unknown environments,10.1007/s10514-012-9299-7
Vol32_2012
Target tracking without line of sight using range from radio,10.1007/s10514-011-9239-y
Artificial potential functions based camera movements and visual behaviors in attentive robots,10.1007/s10514-011-9240-5
"On responsiveness, safety, and completeness in real-time motion planning",10.1007/s10514-011-9254-z
Laser-based geometrical modeling of large-scale architectural structures using co-operative multiple robots,10.1007/s10514-011-9256-x
Multi-robot multiple hypothesis tracking for pedestrian tracking,10.1007/s10514-011-9259-7
Distributed pursuit-evasion without mapping or global localization via local frontiers,10.1007/s10514-011-9260-1
Interactive imitation learning of object movement skills,10.1007/s10514-011-9261-0
Autonomous exploration using rapid perception of low-resolution image information,10.1007/s10514-011-9262-z
Two-handed gesture recognition and fusion with speech to command a robot,10.1007/s10514-011-9263-y
Automated synthesis of action selection policies for unmanned vehicles operating in adverse environments,10.1007/s10514-011-9268-6
Improving odometry using a controlled point laser,10.1007/s10514-011-9272-x
Guaranteeing motion safety for robots,10.1007/s10514-012-9278-z
A guaranteed obstacle avoidance guidance system,10.1007/s10514-011-9269-5
Pareto-optimal coordination of multiple robots with safety guarantees,10.1007/s10514-011-9265-9
Distributed reactive collision avoidance,10.1007/s10514-011-9267-7
"Guaranteed infinite horizon avoidance of unpredictable, dynamically constrained obstacles",10.1007/s10514-011-9266-8
Generalization of the collision cone approach for motion safety in 3-D environments,10.1007/s10514-011-9270-z
Provably safe navigation for mobile robots with limited field-of-views in dynamic environments,10.1007/s10514-011-9258-8
Safety assessment of robot trajectories for navigation in uncertain and dynamic environments,10.1007/s10514-011-9257-9
Guaranteeing functional safety: design for provability and computer-aided verification,10.1007/s10514-011-9271-y
Motion safety and constraints compatibility for multibody robots,10.1007/s10514-011-9264-x
PLISS: labeling places using online changepoint detection,10.1007/s10514-012-9273-4
Analysis of autonomous cooperative assembly using coordination schemes by heterogeneous robots using a control basis approach,10.1007/s10514-012-9274-3
Decentralized path planning for multi-agent teams with complex constraints,10.1007/s10514-012-9275-2
Topological map induction using neighbourhood information of places,10.1007/s10514-012-9276-1
Improving biped walk stability with complementary corrective demonstration,10.1007/s10514-012-9284-1
A dynamical system approach to realtime obstacle avoidance,10.1007/s10514-012-9287-y
Vol31_2011
Myriapod-like ambulation of a segmented microrobot,10.1007/s10514-011-9233-4
Autonomous motion planning of a hand-arm robotic system based on captured human-like hand postures,10.1007/s10514-011-9232-5
MACCEPA 2.0: compliant actuator used for energy efficient hopping robot Chobino1D,10.1007/s10514-011-9230-7
Data-driven grasping,10.1007/s10514-011-9228-1
Teaching a humanoid robot to draw ‘Shapes’,10.1007/s10514-011-9229-0
"Towards semi-autonomous operation of under-actuated underwater vehicles: sensor fusion, on-line identification and visual servo control",10.1007/s10514-011-9231-6
Color-accurate underwater imaging using perceptual adaptive illumination,10.1007/s10514-011-9245-0
Probabilistic lane estimation for autonomous driving using basis curves,10.1007/s10514-011-9251-2
Robust grasping under object pose uncertainty,10.1007/s10514-011-9243-2
On the role of hand synergies in the optimal choice of grasping forces,10.1007/s10514-011-9244-1
Passive torque regulation in an underactuated flapping wing robotic insect,10.1007/s10514-011-9242-3
Special issue on selected papers from Robotics: Science and Systems 2010,10.1007/s10514-011-9250-3
Optimal self assembly of modular manipulators with active and passive modules,10.1007/s10514-011-9236-1
Incremental kinesthetic teaching of motion primitives using the motion refinement tube,10.1007/s10514-011-9234-3
Interactive improvisation with a robotic marimba player,10.1007/s10514-011-9237-0
"Toward simple control for complex, autonomous robotic applications: combining discrete and rhythmic motor primitives",10.1007/s10514-011-9235-2
Cooperative control of modular space robots,10.1007/s10514-011-9238-z
Exploration strategies based on multi-criteria decision making for searching environments in rescue operations,10.1007/s10514-011-9249-9
A Bayesian nonparametric approach to modeling motion patterns,10.1007/s10514-011-9248-x
Spatial approaches to broadband jamming in heterogeneous mobile networks: a game-theoretic approach,10.1007/s10514-011-9253-0
Tracking an omnidirectional evader with a differential drive robot,10.1007/s10514-011-9246-z
A Mixed Integer Linear Programming approach to pursuit evasion problems with optional connectivity constraints,10.1007/s10514-011-9247-y
Algorithms and complexity results for graph-based pursuit evasion,10.1007/s10514-011-9255-y
Search and pursuit-evasion in mobile robotics,10.1007/s10514-011-9241-4
Guest editorial: special issue on search and pursuit-evasion with mobile robots,10.1007/s10514-011-9252-1
Vol30_2011
Special issue on selected papers from Robotics: Science and Systems 2009,10.1007/s10514-010-9214-z
Learning GP-BayesFilters via Gaussian process latent variable models,10.1007/s10514-010-9213-0
Large scale graph-based SLAM using aerial images as prior information,10.1007/s10514-010-9204-1
Time-extended multi-robot coordination for domains with intra-path constraints,10.1007/s10514-010-9202-3
Setpoint regulation for stochastically interacting robots,10.1007/s10514-010-9203-2
Cooperative manipulation and transportation with aerial robots,10.1007/s10514-010-9205-0
Human motion database with a binary tree and node transition graphs,10.1007/s10514-010-9206-z
Observability-based consistent EKF estimators for multi-robot cooperative localization,10.1007/s10514-010-9207-y
"Generation of bipedal walking through interactions among the robot dynamics, the oscillator dynamics, and the environment: Stability characteristics of a five-link planar biped robot",10.1007/s10514-010-9209-9
A Midsummer Night’s Dream (with flying robots),10.1007/s10514-010-9210-3
Learning the behavior model of a robot,10.1007/s10514-010-9212-1
A new multi-criteria optimization strategy for shared control in wheelchair assisted navigation,10.1007/s10514-010-9211-2
High-speed and energy-efficient biped locomotion based on Virtual Slope Walking,10.1007/s10514-010-9201-4
Control of underactuated planar pronking through an embedded spring-mass Hopper template,10.1007/s10514-010-9216-x
Real-time behavior-based robot control,10.1007/s10514-010-9215-y
Integrating planning and control for single-bodied wheeled mobile robots,10.1007/s10514-011-9217-4
Reflections on iCODE: using web technology and hands-on projects to engage urban youth in computer science and engineering,10.1007/s10514-011-9218-3
Odor source localization using a mobile robot in outdoor airflow environments with a particle filter algorithm,10.1007/s10514-011-9219-2
Vision-based exponential stabilization of mobile robots,10.1007/s10514-011-9220-9
Spectral registration of noisy sonar data for underwater 3D mapping,10.1007/s10514-011-9221-8
Haar invariant signatures and spatial recognition using omnidirectional visual information only,10.1007/s10514-011-9222-7
"Adaptive walking pattern generation and balance control of the passenger-carrying biped robot, HUBO FX-1, for variable passenger weights",10.1007/s10514-011-9227-2
Universally manipulable body models—dual quaternion representations in layered and dynamic MMCs,10.1007/s10514-011-9226-3
Arbitrarily shaped formations of mobile robots: artificial potential fields and coordinate transformation,10.1007/s10514-011-9225-4
Autonomous topological modeling of a home environment and topological localization using a sonar grid map,10.1007/s10514-011-9223-6
Mobility characterization for autonomous mobile robots using machine learning,10.1007/s10514-011-9224-5
Vol29_2010
Robust mobile robot localization in highly non-static environments,10.1007/s10514-010-9184-1
"Unmanned aerial vehicles UAVs attitude, height, motion estimation and control using visual systems",10.1007/s10514-010-9183-2
Planning and control of under-actuated mobile manipulators using differential flatness,10.1007/s10514-010-9185-0
Systems and algorithms for autonomous and scalable crowd surveillance using robotic PTZ cameras assisted by a wide-angle camera,10.1007/s10514-010-9188-x
A novel trigger-based method for hydrothermal vents prospecting using an autonomous underwater robot,10.1007/s10514-010-9187-y
A path following algorithm for mobile robots,10.1007/s10514-010-9182-3
GSST: anytime guaranteed search,10.1007/s10514-010-9189-9
Passive joint stiffness in the hip and knee increases the energy efficiency of leg swinging,10.1007/s10514-010-9186-z
Efficient vision-based navigation,10.1007/s10514-010-9190-3
Representing and evaluating ultrasonic maps using active snake contours and Kohonen’s self-organizing feature maps,10.1007/s10514-010-9181-4
Finding and transferring policies using stored behaviors,10.1007/s10514-010-9191-2
"Reliable non-prehensile door opening through the combination of vision, tactile and force feedback",10.1007/s10514-010-9192-1
Track-based self-supervised classification of dynamic obstacles,10.1007/s10514-010-9193-0
Constrained and quantized Kalman filtering for an RFID robot localization problem,10.1007/s10514-010-9194-z
Three 2D-warping schemes for visual robot navigation,10.1007/s10514-010-9195-y
A biomimetic approach to inverse kinematics for a redundant robot arm,10.1007/s10514-010-9196-x
Exploiting social partners in robot learning,10.1007/s10514-010-9197-9
Attractor dynamics approach to formation control: theory and application,10.1007/s10514-010-9198-8
Using efference copy and a forward internal model for adaptive biped walking,10.1007/s10514-010-9199-7
A provably complete exploration strategy by constructing Voronoi diagrams,10.1007/s10514-010-9200-5
A terrain-following control approach for a VTOL Unmanned Aerial Vehicle using average optical flow,10.1007/s10514-010-9208-x
Vol28_2010
An autonomous mobile manipulator for assembly tasks,10.1007/s10514-009-9142-y
Elastic roadmaps—motion generation for autonomous mobile manipulation,10.1007/s10514-009-9151-x
A framework for compliant physical interaction,10.1007/s10514-009-9145-8
Pivoting based manipulation by a humanoid robot,10.1007/s10514-009-9143-x
Contact sensing and grasping performance of compliant hands,10.1007/s10514-009-9144-9
EL-E: an assistive mobile manipulator that autonomously fetches objects from flat surfaces,10.1007/s10514-009-9148-5
Generality and legibility in mobile manipulation,10.1007/s10514-009-9152-9
HERB: a home exploring robotic butler,10.1007/s10514-009-9160-9
Guest editorial: special issue on autonomous mobile manipulation,10.1007/s10514-009-9147-6
Accurate tracking of legged robots on natural terrain,10.1007/s10514-009-9165-4
Experimental test of a robust formation controller for marine unmanned surface vessels,10.1007/s10514-009-9163-6
A quantitative assessment of structural errors in grid maps,10.1007/s10514-009-9159-2
3D mapping with multi-resolution occupied voxel lists,10.1007/s10514-009-9158-3
Reactive direction control for a mobile robot: a locust-like control of escape direction emerges when a bilateral pair of model locust visual neurons are integrated,10.1007/s10514-009-9157-4
Self-assembly and self-repair of arbitrary shapes by a swarm of reactive robots: algorithms and simulations,10.1007/s10514-009-9162-7
Guest editorial: special issue on control of locomotion—from animals to robots,10.1007/s10514-010-9178-z
CPG-based control of a turtle-like underwater vehicle,10.1007/s10514-009-9169-0
Generating gaits for snake robots: annealed chain fitting and keyframe wave extraction,10.1007/s10514-009-9175-2
Adaptive creeping locomotion of a CPG-controlled snake-like robot to environment change,10.1007/s10514-009-9168-1
Steerable miniature jumping robot,10.1007/s10514-009-9173-4
Pneumatic-driven jumping robot with anthropomorphic muscular skeleton structure,10.1007/s10514-009-9171-6
Creating and modulating rhythms by controlling the physics of the body,10.1007/s10514-009-9176-1
Integration of posture and rhythmic motion controls in quadrupedal dynamic walking using phase modulations based on leg loading/unloading,10.1007/s10514-009-9172-5
Minimalistic control of biped walking in rough terrain,10.1007/s10514-009-9174-3
From human to humanoid locomotion—an inverse optimal control approach,10.1007/s10514-009-9170-7
Sampling-based finger gaits planning for multifingered robotic hand,10.1007/s10514-009-9164-5
Effects of anticipatory perceptual simulation on practiced human-robot tasks,10.1007/s10514-009-9166-3
Computationally efficient solutions for tracking people with a mobile robot: an experimental evaluation of Bayesian filters,10.1007/s10514-009-9167-2
Self-assembly strategies in a group of autonomous mobile robots,10.1007/s10514-010-9177-0
Ground adaptive and optimized locomotion of snake robot moving with a novel gait,10.1007/s10514-010-9179-y
Musical-based interaction system for the Waseda Flutist Robot,10.1007/s10514-010-9180-5
Vol27_2009
"Guest editorial: Special issue on robot learning, Part A",10.1007/s10514-009-9122-2
On-line learning and modulation of periodic movements with nonlinear dynamical systems,10.1007/s10514-009-9118-y
Learning to search: Functional gradient techniques for imitation learning,10.1007/s10514-009-9121-3
Reinforcement learning for robot soccer,10.1007/s10514-009-9120-4
GP-BayesFilters: Bayesian filtering using Gaussian process prediction and observation models,10.1007/s10514-009-9119-x
"Guest editorial: Special issue on robot learning, Part B",10.1007/s10514-009-9131-1
A Bayesian exploration-exploitation approach for optimal online sensing and planning with a visually guided mobile robot,10.1007/s10514-009-9130-2
A novel method for learning policies from variable constraint data,10.1007/s10514-009-9129-8
Learning model-free robot control by a Monte Carlo EM algorithm,10.1007/s10514-009-9132-0
Nonparametric representation of an approximated Poincaré map for learning biped locomotion,10.1007/s10514-009-9133-z
"A biomimetic, force-field based computational model for motion planning and bimanual coordination in humanoid robots",10.1007/s10514-009-9127-x
A framework for the control of stable aperiodic walking in underactuated planar bipeds,10.1007/s10514-009-9126-y
Optima localization by vehicle formations imitating the Nelder-Mead simplex algorithm,10.1007/s10514-009-9124-0
Discovery of sound sources by an autonomous mobile robot,10.1007/s10514-009-9123-1
Vision-based control of near-obstacle flight,10.1007/s10514-009-9139-6
Erratum to: Implementation of wide-field integration of optic flow for autonomous quadrotor navigation,10.1007/s10514-009-9154-7
Implementation of wide-field integration of optic flow for autonomous quadrotor navigation,10.1007/s10514-009-9140-0
"An adaptive vision-based autopilot for mini flying machines guidance, navigation and control",10.1007/s10514-009-9135-x
Guest editorial: Visual guidance systems for small Unmanned Aerial Vehicles,10.1007/s10514-009-9128-9
Online world modeling and path planning for an unmanned helicopter,10.1007/s10514-009-9134-y
A methodology for design and analysis of cooperative behaviors with mobile robots,10.1007/s10514-009-9125-z
Performance evaluation of pure-motion tasks for mobile robots with respect to world models,10.1007/s10514-009-9150-y
Evaluating maps produced by urban search and rescue robots: lessons learned from RoboCup,10.1007/s10514-009-9141-z
Using virtual scans for improved mapping and evaluation,10.1007/s10514-009-9149-4
"Iterated D-SLAM map joining: evaluating its performance in terms of consistency, accuracy and efficiency",10.1007/s10514-009-9153-8
On measuring the accuracy of SLAM algorithms,10.1007/s10514-009-9155-6
Robust vision-based robot localization using combinations of local feature region detectors,10.1007/s10514-009-9136-9
Rawseeds ground truth collection systems for indoor self-localization and mapping,10.1007/s10514-009-9156-5
A collection of outdoor robotic datasets with centimeter-accuracy ground truth,10.1007/s10514-009-9138-7
An insightful comparison between experiments in mobile robotics and in science,10.1007/s10514-009-9137-8
Guest editorial: Special issue on characterizing mobile robot localization and mapping,10.1007/s10514-009-9146-7
Vol26_2009
Asymmetric trajectory generation and impedance control for running of biped robots,10.1007/s10514-008-9106-7
The sensory ego-sphere: a mediating interface between sensors and cognition,10.1007/s10514-008-9098-3
Evolved swarming without positioning information: an application in aerial communication relay,10.1007/s10514-008-9104-9
Classification-based wheel slip detection and detector fusion for mobile robots on outdoor terrain,10.1007/s10514-008-9105-8
Multi-robot deployment and coordination with Embedded Graph Grammars,10.1007/s10514-008-9107-6
Guest editorial: selected papers from Robotics: Science and Systems 2008,10.1007/s10514-009-9116-0
Finding multiple lanes in urban road networks with vision and lidar,10.1007/s10514-009-9113-3
Model based vehicle detection and tracking for autonomous urban driving,10.1007/s10514-009-9115-1
Classifying dynamic objects,10.1007/s10514-009-9112-4
A generative framework for fast urban labeling using spatial and temporal context,10.1007/s10514-009-9110-6
Clustering sensor data for autonomous terrain identification using time-dependency,10.1007/s10514-009-9114-2
Learning gas distribution models using sparse Gaussian process mixtures,10.1007/s10514-009-9111-5
On the use of likelihood fields to perform sonar scan matching localization,10.1007/s10514-009-9108-0
Contact type dependency of texture classification in a whiskered mobile robot,10.1007/s10514-009-9109-z
Maneuvering and control of a biomimetic autonomous underwater vehicle,10.1007/s10514-009-9117-z
Vol25_2008
Bio-inspired sensory-motor coordination,10.1007/s10514-008-9087-6
Controlling swimming and crawling in a fish robot using a central pattern generator,10.1007/s10514-007-9071-6
Walking up and down hill with a biologically-inspired postural reflex in a quadrupedal robot,10.1007/s10514-007-9072-5
On the nonholonomic nature of human locomotion,10.1007/s10514-007-9075-2
Bioinspired velocity control of fast gaze shifts on a robotic anthropomorphic head,10.1007/s10514-007-9078-z
Biologically-inspired 3D grasp synthesis based on visual exploration,10.1007/s10514-008-9086-7
Reaching with multi-referential dynamical systems,10.1007/s10514-007-9070-7
A bio-inspired predictive sensory-motor coordination scheme for robot reaching and preshaping,10.1007/s10514-007-9065-4
A vision-based autopilot for a miniature air vehicle: joint speed control and lateral obstacle avoidance,10.1007/s10514-007-9069-0
Reactive navigation through multiscroll systems: from theory to real-time implementation,10.1007/s10514-007-9068-1
Biologically-inspired robot spatial cognition based on rat neurophysiological studies,10.1007/s10514-007-9074-3
Trophallaxis within a robotic swarm: bio-inspired communication among robots in a swarm,10.1007/s10514-007-9073-4
Design and control of a heavy material handling manipulator for agricultural robots,10.1007/s10514-008-9090-y
RoadCompass: following rural roads with vision + ladar using vanishing point tracking,10.1007/s10514-008-9091-x
Modeling dynamic scenarios for local sensor-based motion planning,10.1007/s10514-008-9092-9
Indoor navigation of a non-holonomic mobile robot using a visual memory,10.1007/s10514-008-9093-8
"Visual-model-based, real-time 3D pose tracking for autonomous navigation: methodology and experiments",10.1007/s10514-008-9094-7
Geodesic Gaussian kernels for value function approximation,10.1007/s10514-008-9095-6
Fast and accurate map merging for multi-robot systems,10.1007/s10514-008-9097-4
Self-organized adaptive legged locomotion in a compliant quadruped robot,10.1007/s10514-008-9099-2
Design and control of a planar bipedal robot ERNIE with parallel knee compliance,10.1007/s10514-008-9096-5
"Basic navigation, guidance and control of an Unmanned Surface Vehicle",10.1007/s10514-008-9100-0
An autonomous educational mobile robot mediator,10.1007/s10514-008-9101-z
A multimode navigation system for an assistive robotics project,10.1007/s10514-008-9102-y
A pragmatic approach to dimensional analysis for mobile robotic programming,10.1007/s10514-008-9103-x
Appearance-based mapping using minimalistic sensor models,10.1007/s10514-008-9085-8
A unifying framework for robot control with redundant DOFs,10.1007/s10514-007-9051-x
A line feature based SLAM with low grade range sensors using geometric constraints and active exploration for mobile robot,10.1007/s10514-007-9050-y
Extending obstacle avoidance methods through multiple parameter-space transformations,10.1007/s10514-007-9062-7
Fault detection in autonomous robots based on fault injection and learning,10.1007/s10514-007-9060-9
Learning traversability models for autonomous mobile vehicles,10.1007/s10514-007-9063-6
Model-based control architecture for attentive robots in rescue scenarios,10.1007/s10514-007-9055-6
Guest editorial: special issue on socially assistive robotics,10.1007/s10514-007-9059-2
Controller design for human-robot interaction,10.1007/s10514-007-9054-7
Human friendship estimation model for communication robots,10.1007/s10514-007-9052-9
Exploring the use of a mobile robot as an imitation agent with children with low-functioning autism,10.1007/s10514-007-9056-5
"Avoiding the uncanny valley: robot appearance, personality and consistency of behavior in an attention-seeking home scenario for a robot companion",10.1007/s10514-007-9058-3
Mobile manipulators for assisted living in residential settings,10.1007/s10514-007-9061-8
User-adapted plan recognition and user-adapted shared control: A Bayesian approach to semi-autonomous wheelchair driving,10.1007/s10514-007-9064-5
Dealing with internal and external perturbations on walking robots,10.1007/s10514-007-9079-y
Appearance-based mapping using minimalistic sensor models,10.1007/s10514-007-9067-2
Vol24_2008
A unifying framework for robot control with redundant DOFs,10.1007/s10514-007-9051-x
A line feature based SLAM with low grade range sensors using geometric constraints and active exploration for mobile robot,10.1007/s10514-007-9050-y
Extending obstacle avoidance methods through multiple parameter-space transformations,10.1007/s10514-007-9062-7
Fault detection in autonomous robots based on fault injection and learning,10.1007/s10514-007-9060-9
Learning traversability models for autonomous mobile vehicles,10.1007/s10514-007-9063-6
Model-based control architecture for attentive robots in rescue scenarios,10.1007/s10514-007-9055-6
Guest editorial: special issue on socially assistive robotics,10.1007/s10514-007-9059-2
Controller design for human-robot interaction,10.1007/s10514-007-9054-7
Human friendship estimation model for communication robots,10.1007/s10514-007-9052-9
Exploring the use of a mobile robot as an imitation agent with children with low-functioning autism,10.1007/s10514-007-9056-5
"Avoiding the uncanny valley: robot appearance, personality and consistency of behavior in an attention-seeking home scenario for a robot companion",10.1007/s10514-007-9058-3
Mobile manipulators for assisted living in residential settings,10.1007/s10514-007-9061-8
User-adapted plan recognition and user-adapted shared control: A Bayesian approach to semi-autonomous wheelchair driving,10.1007/s10514-007-9064-5
Dealing with internal and external perturbations on walking robots,10.1007/s10514-007-9079-y
Appearance-based mapping using minimalistic sensor models,10.1007/s10514-007-9067-2
Design and evaluation of a reactive and deliberative collision avoidance and escape architecture for autonomous robots,10.1007/s10514-007-9053-8
Uncertainty and imprecision modeling for the mobile robot localization problem,10.1007/s10514-007-9066-3
Scanning and tracking with independent cameras—a biologically motivated approach based on model predictive control,10.1007/s10514-007-9057-4
Top-down vs bottom-up methodologies in multi-agent system design,10.1007/s10514-007-9080-5
A practical approach for EKF-SLAM in an indoor environment: fusing ultrasonic sensors and stereo camera,10.1007/s10514-007-9083-2
Frequency response method for terrain classification in autonomous ground vehicles,10.1007/s10514-007-9077-0
A bacterial colony growth algorithm for mobile robot localization,10.1007/s10514-007-9076-1
An efficient system for combined route traversal and collision avoidance,10.1007/s10514-007-9082-3
Dynamic space reconfiguration for Bayesian search and tracking with moving targets,10.1007/s10514-007-9081-4
Active audition using the parameter-less self-organising map,10.1007/s10514-008-9084-9
Development of a compliance controller to reduce energy consumption for bipedal robots,10.1007/s10514-008-9088-5
"Systems, control models, and codec for collaborative observation of remote environments with an autonomous networked robotic camera",10.1007/s10514-008-9089-4
Vol23_2007
Editorial,10.1007/s10514-007-9039-6
Independent traction control for uneven terrain using stick-slip phenomenon: application to a stair climbing robot,10.1007/s10514-007-9027-x
An integrated particle filter and potential field method applied to cooperative multi-robot target tracking,10.1007/s10514-007-9028-9
Adaptive behavior in turning of an oscillator-driven biped robot,10.1007/s10514-007-9029-8
Linear estimation of the physical odometric parameters for differential-drive mobile robots,10.1007/s10514-007-9030-2
Mobile robot team forming for crystallization of proteins,10.1007/s10514-007-9031-1
Socially distributed perception: GRACE plays social tag at AAAI 2005,10.1007/s10514-007-9033-z
Editorial,10.1007/s10514-007-9048-5
Hybrid image plane/stereo (HIPS) manipulation for robotic space applications,10.1007/s10514-007-9032-0
A comparison of line extraction algorithms using 2D range data for indoor mobile robotics,10.1007/s10514-007-9034-y
Guiding robots’ behaviors using pheromone communication,10.1007/s10514-007-9035-x
Analysis results and tools for the control of planar bipedal gaits using hybrid zero dynamics,10.1007/s10514-007-9036-9
Numerical comparison of steering geometries for robotic vehicles by modeling positioning error,10.1007/s10514-007-9037-8
Structure-based color learning on a mobile robot under changing illumination,10.1007/s10514-007-9038-7
Metric embedding of view-graphs,10.1007/s10514-007-9040-0
Vision-based motion planning for an autonomous motorcycle on ill-structured roads,10.1007/s10514-007-9042-y
Analysis of wave gaits for energy efficiency,10.1007/s10514-007-9041-z
Visual homing in environments with anisotropic landmark distribution,10.1007/s10514-007-9043-x
Improving walking-robot performances by optimizing leg distribution,10.1007/s10514-007-9045-8
Behaviors for physical cooperation between robots for mobility improvement,10.1007/s10514-007-9044-9
Environment adaptation of a new staircase-climbing wheelchair,10.1007/s10514-007-9047-6
Map building through pseudo dense scan matching using visual sonar data,10.1007/s10514-007-9046-7
Guidance of a mobile robot using an array of static cameras located in the environment,10.1007/s10514-007-9049-4
Vol22_2007
A humanoid robot that pretends to listen to route guidance from a human,10.1007/s10514-006-9007-6
Development of the multi-functional indoor service robot PSR systems,10.1007/s10514-006-9001-z
The DARPA PerceptOR evaluation experiments,10.1007/s10514-006-9000-0
Distributed shape control of homogeneous swarms of autonomous underwater vehicles,10.1007/s10514-006-9002-y
Behavioral overlays for non-verbal communication expression on a humanoid robot,10.1007/s10514-006-9005-8
Simultaneous localization and odometry self calibration for mobile robot,10.1007/s10514-006-9006-7
Development environments for autonomous mobile robots: A survey,10.1007/s10514-006-9013-8
Relative positioning for team robot navigation,10.1007/s10514-006-9021-8
Pre-collision safety strategies for human-robot interaction,10.1007/s10514-006-9009-4
Theory and experiments in SmartNav rover navigation,10.1007/s10514-006-9011-x
Robotic smart house to assist people with movement disabilities,10.1007/s10514-006-9012-9
Human-robot cooperation control for installing heavy construction materials,10.1007/s10514-006-9722-z
Guest editorial,10.1007/s10514-007-9026-y
Construction robotics,10.1007/s10514-006-9008-5
NIST research in autonomous construction,10.1007/s10514-006-9003-x
Safe and effective navigation of autonomous robots in hazardous environments,10.1007/s10514-006-9721-0
Methodology for the kinematical selection of a manipulator for a specified task,10.1007/s10514-006-9004-9
Locating sensor nodes on construction projects,10.1007/s10514-006-9720-1
MFR (Multipurpose Field Robot) for installing construction materials,10.1007/s10514-006-9022-7
Development of the curtain wall installation robot: Performance and efficiency tests at a construction site,10.1007/s10514-006-9019-2
Enabling e-business tools and robotics technology for teleconstruction,10.1007/s10514-006-9010-y
