pName,doi
STB: Child-Dependent Sociable Trash Box,10.1007/s12369-011-0114-y
Maggie: A Social Robot as a Gaming Platform,10.1007/s12369-011-0109-8
How Can I Help?,10.1007/s12369-011-0108-9
GCUA Humanoid Robotic Hand with Tendon Mechanisms and Its Upper Limb,10.1007/s12369-011-0106-y
Investigating Entrainment of People’s Pointing Gestures by Robot’s Gestures Using a WOZ Method,10.1007/s12369-011-0112-0
An EEG Adaptive Information System for an Empathic Robot,10.1007/s12369-011-0107-x
Learning the Selection of Actions for an Autonomous Social Robot by Reinforcement Learning Based on Motivations,10.1007/s12369-011-0113-z
Multidisciplinary Design Approach for Implementation of Interactive Services,10.1007/s12369-011-0115-x
Visual Attention Prediction Using Saliency Determination of Scene Understanding for Social Robots,10.1007/s12369-011-0105-z
Vol2_2010
Editorial,10.1007/s12369-010-0044-0
People Tracking with UWB Radar Using a Multiple-Hypothesis Tracking of Clusters (MHTC) Method,10.1007/s12369-009-0039-x
Multi-model Hypothesis Group Tracking and Group Size Estimation,10.1007/s12369-009-0036-0
Multi-Part People Detection Using 2D Range Data,10.1007/s12369-009-0041-3
Vision-Based System for Human Detection and Tracking in Indoor Environment,10.1007/s12369-009-0040-4
A Component-Based Approach to Visual Person Tracking from a Mobile Platform,10.1007/s12369-009-0035-1
Real-time Motion Tracking from a Mobile Robot,10.1007/s12369-009-0038-y
Probabilistic Autonomous Robot Navigation in Dynamic Environments with Human Motion Prediction,10.1007/s12369-009-0037-z
Tracking and Modeling of Human Activity Using Laser Rangefinders,10.1007/s12369-009-0043-1
Adaptive Dynamic Coupling Control of Hybrid Joints of Human-Symbiotic Wheeled Mobile Manipulators with Unmodelled Dynamics,10.1007/s12369-010-0049-8
A Bank of Unscented Kalman Filters for Multimodal Human Perception with Mobile Service Robots,10.1007/s12369-010-0047-x
Person Following Using Histograms of Oriented Gradients,10.1007/s12369-010-0046-y
Comparison on Identification of Affective Body Motions by Robots Between Elder People and University Students: A Case Study in Japan,10.1007/s12369-010-0050-2
Extending Commands Embedded in Actions for Human-Robot Cooperative Tasks,10.1007/s12369-010-0054-y
A Cross-cultural Study: Effect of Robot Appearance and Task,10.1007/s12369-010-0056-9
Interaction with a Moving Object Affects One’s Perception of Its Animacy,10.1007/s12369-010-0045-z
Confidence-Based Multi-Robot Learning from Demonstration,10.1007/s12369-010-0060-0
Towards Safety in Human Robot Interaction,10.1007/s12369-010-0061-z
Safety of Interactive Robotics—Learning from Accidents,10.1007/s12369-010-0057-8
Towards the Development of International Safety Standards for Human Robot Interaction,10.1007/s12369-010-0051-1
Safety Analysis for a Human-Friendly Manipulator,10.1007/s12369-010-0053-z
Design Principles for Safety in Human-Robot Interaction,10.1007/s12369-010-0052-0
Intrinsically Safe Robot Arm: Adjustable Static Balancing and Low Power Actuation,10.1007/s12369-010-0048-9
The Safety of a Robot Actuated by Pneumatic Muscles—A Case Study,10.1007/s12369-009-0042-2
Safe Adaptive Compliance Control of a Humanoid Robotic Arm with Anti-Windup Compensation and Posture Control,10.1007/s12369-010-0058-7
Recognizing Hand Grasp and Manipulation Through Empirical Copula,10.1007/s12369-010-0055-x
Synthesizing Robot Motions Adapted to Human Presence,10.1007/s12369-010-0059-6
Special Issue on Robots for Future Societies: Evaluating Social Acceptance and Societal Impact of Robots,10.1007/s12369-010-0083-6
Review of Human Studies Methods in HRI and Recommendations,10.1007/s12369-010-0064-9
Assessing Acceptance of Assistive Social Agent Technology by Older Adults: the Almere Model,10.1007/s12369-010-0068-5
Expressing Emotions with the Social Robot Probo,10.1007/s12369-010-0067-6
An Approach to the Design of Socially Acceptable Robots for Children with Autism Spectrum Disorders,10.1007/s12369-010-0063-x
How wild is wild? A taxonomy to characterize the ‘wildness’ of child-robot interaction,10.1007/s12369-010-0069-4
Domestic Robot Ecology,10.1007/s12369-010-0065-8
Replacement of Highly Educated Surgical Assistants by Robot Technology in Working Life: Paradigm Shift in the Service Sector,10.1007/s12369-010-0062-y
"Robots in Society, Society in Robots",10.1007/s12369-010-0066-7
Design for Acceptability: Improving Robots’ Coexistence in Human Society,10.1007/s12369-010-0079-2
Vol1_2009
Toward Acceptable Domestic Robots: Applying Insights from Social Psychology,10.1007/s12369-008-0006-y
Preface,10.1007/s12369-008-0010-2
Keepon,10.1007/s12369-008-0009-8
Multi-Layer Architecture of Ubiquitous Robot System for Integrated Services,10.1007/s12369-008-0005-z
"Towards Humanlike Social Touch for Sociable Robotics and Prosthetics: Comparisons on the Compliance, Conformance and Hysteresis of Synthetic and Human Fingertip Skins",10.1007/s12369-008-0008-9
Modeling Aspects of Theory of Mind with Markov Random Fields,10.1007/s12369-008-0003-1
Satisficing Coordination and Social Welfare for Robotic Societies,10.1007/s12369-008-0007-x
"Measurement Instruments for the Anthropomorphism, Animacy, Likeability, Perceived Intelligence, and Perceived Safety of Robots",10.1007/s12369-008-0001-3
Where Robots and Virtual Agents Meet,10.1007/s12369-008-0002-2
Using Attachable Humanoid Parts for Realizing Imaginary Intention and Body Image,10.1007/s12369-008-0004-0
"2nd International Conference on Human-Robot Personal Relationships Tilburg University, The Netherlands June 11–12, 2009",10.1007/s12369-009-0018-2
The Autonomous City Explorer: Towards Natural Human-Robot Interaction in Urban Environments,10.1007/s12369-009-0011-9
How Quickly Should a Communication Robot Respond? Delaying Strategies and Habituation Effects,10.1007/s12369-009-0012-8
Humanoid Robots as a Broadcasting Communication Medium in Open Public Spaces,10.1007/s12369-009-0015-5
Experimenting False Alarm Demand for Human Robot Interactions in Humanoid Soccer Robots,10.1007/s12369-009-0017-3
“Like-Me” Simulation as an Effective and Cognitively Plausible Basis for Social Robotics,10.1007/s12369-009-0014-6
Does the Design of a Robot Influence Its Animacy and Perceived Intelligence?,10.1007/s12369-009-0013-7
Gender Representation and Humanoid Robots Designed for Domestic Use,10.1007/s12369-009-0016-4
Rhythms and Robot Relations,10.1007/s12369-009-0027-1
The Ethical Treatment of Artificially Conscious Robots,10.1007/s12369-009-0022-6
"Personal Robots, Appearance, and Human Good: A Methodological Reflection on Roboethics",10.1007/s12369-009-0026-2
Evolutionary Ethics in Agent Societies,10.1007/s12369-009-0025-3
"Combining Moral Theory, Modal Logic and Mas to Create Well-Behaving Artificial Agents",10.1007/s12369-009-0023-5
“I Love This Dog”—Children’s Emotional Attachment to the Robotic Dog AIBO,10.1007/s12369-009-0024-4
Looking Forward to Sociable Robots,10.1007/s12369-009-0021-7
Towards the Development of Emotional Dancing Humanoid Robots,10.1007/s12369-009-0034-2
Development and Validation of a Robust Speech Interface for Improved Human-Robot Interaction,10.1007/s12369-009-0032-4
Classification of Standing States for the Humanoid Robot SJTU-HR1,10.1007/s12369-009-0031-5
Acceptance of Healthcare Robots for the Older Population: Review and Future Directions,10.1007/s12369-009-0030-6
Biometric Emotion Assessment and Feedback in an Immersive Digital Environment,10.1007/s12369-009-0029-z
"Human Robot Interaction Through Semantic Integration of Multiple Modalities, Dialog Management, and Contexts",10.1007/s12369-009-0028-0
Toward the Human–Robot Co-Existence Society: On Safety Intelligence for Next Generation Robots,10.1007/s12369-009-0019-1
Eye Movements as a Means to Evaluate and Improve Robots,10.1007/s12369-009-0033-3
