year,pname,doi
2020,Lost in the Woods? Place Recognition for Navigation in Difficult Forest Environments,10.3389/frobt.2020.541770
2020,Modeling Task Uncertainty for Safe Meta-Imitation Learning,10.3389/frobt.2020.606361
2020,Radiation Mapping and Laser Profiling Using a Robotic Manipulator,10.3389/frobt.2020.499056
2020,Practical Aspects of Model-Based Collision Detection,10.3389/frobt.2020.571574
2020,Blocks World of Touch: Exploiting the Advantages of All-Around Finger Sensing in Robot Grasping,10.3389/frobt.2020.541661
2020,A Simple Yet Effective Whole-Body Locomotion Framework for Quadruped Robots,10.3389/frobt.2020.528473
2020,Hierarchical Tactile-Based Control Decomposition of Dexterous In-Hand Manipulation Tasks,10.3389/frobt.2020.521448
2020,Few-Shot Induction of Generalized Logical Concepts via Human Guidance,10.3389/frobt.2020.00122
2020,Effective Multi-Mode Grasping Assistance Control of a Soft Hand Exoskeleton Using Force Myography,10.3389/frobt.2020.567491
2020,Closed-Loop Control of Electro-Ribbon Actuators,10.3389/frobt.2020.557624
2020,Automatic Detection and Classification of Knee Osteoarthritis Using Hu's Invariant Moments,10.3389/frobt.2020.591827
2020,Bioinspired Postural Controllers for a Locked-Ankle Exoskeleton Targeting Complete SCI Users,10.3389/frobt.2020.553828
2020,Occurrence and Type of Adverse Events During the Use of Stationary Gait RobotsA Systematic Literature Review,10.3389/frobt.2020.557606
2020,Behavioral Cues of Humanness in Complex Environments: How People Engage With Human and Artificially Intelligent Agents in a Multiplayer Videogame,10.3389/frobt.2020.531805
2020,"Benchmarking Wearable Robots: Challenges and Recommendations From Functional, User Experience, and Methodological Perspectives",10.3389/frobt.2020.561774
2020,Time-Aware Multi-Agent Symbiosis,10.3389/frobt.2020.503452
2020,Multi-Lateral Teleoperation Based on Multi-Agent Framework: Application to Simultaneous Training and Therapy in Telerehabilitation,10.3389/frobt.2020.538347
2020,Applicant Fairness Perceptions of a Robot-Mediated Job Interview: A Video Vignette-Based Experimental Survey,10.3389/frobt.2020.586263
2020,"Employing Pneumatic, Telescopic Actuators for the Development of Soft and Hybrid Robotic Grippers",10.3389/frobt.2020.601274
2020,"Design, Modeling, Control, and Application of Everting Vine Robots",10.3389/frobt.2020.548266
2020,Editorial: Robot-Assisted Learning and Education,10.3389/frobt.2020.591319
2020,Repetitive Robot Behavior Impacts Perception of Intentionality and Gaze-Related Attentional Orienting,10.3389/frobt.2020.565825
2020,Virtual Reality and Empathy Enhancement: Ethical Aspects,10.3389/frobt.2020.506984
2020,COVID-19 Pandemic Spurs Medical Telerobotic Systems: A Survey of Applications Requiring Physiological Organ Motion Compensation,10.3389/frobt.2020.594673
2020,Kinesthetic Device vs. Keyboard/Mouse: A Comparison in Home Care Telemanipulation,10.3389/frobt.2020.561015
2020,Editorial: Designing Self-Organization in the Physical Realm,10.3389/frobt.2020.597859
2020,Modeling Propulsion of Soft Magnetic Nanowires,10.3389/frobt.2020.595777
2020,BVLOS UAS Operations in Highly-Turbulent Volcanic Plumes,10.3389/frobt.2020.549716
2020,A Review of Magnetic Elastomers and Their Role in Soft Robotics,10.3389/frobt.2020.588391
2020,Developing an Integrated VR Infrastructure in Architectural Design Education,10.3389/frobt.2020.495468
2020,Morphological Computation Increases From Lower- to Higher-Level of Biological Motor Control Hierarchy,10.3389/frobt.2020.511265
2020,A Socially Adaptable Framework for Human-Robot Interaction,10.3389/frobt.2020.00121
2020,The Grasp Strategy of a Robot Passer Influences Performance and Quality of the Robot-Human Object Handover,10.3389/frobt.2020.542406
2020,Errors in Human-Robot Interactions and Their Effects on Robot Learning,10.3389/frobt.2020.558531
2020,Interactive Multi-Robot Painting Through Colored Motion Trails,10.3389/frobt.2020.580415
2020,A Framework for Sensorimotor Cross-Perception and Cross-Behavior Knowledge Transfer for Object Categorization,10.3389/frobt.2020.522141
2020,A Comparison of Social Robot to Tablet and Teacher in a New Script Learning Context,10.3389/frobt.2020.00099
2020,Proposal and Evaluation of Visual Haptics for Manipulation of Remote Machine System,10.3389/frobt.2020.529040
2020,Controlling of Pneumatic Muscle Actuator Systems by Parallel Structure of Neural Network and Proportional Controllers (PNNP),10.3389/frobt.2020.00115
2020,Model Reference Predictive Adaptive Control for Large-Scale Soft Robots,10.3389/frobt.2020.558027
2020,Passive Brain-Computer Interfaces for Enhanced Human-Robot Interaction,10.3389/frobt.2020.00125
2020,Environmental Regulation Using Plasticoding for the Evolution of Robots,10.3389/frobt.2020.00107
2020,Parallel Helix Actuators for Soft Robotic Applications,10.3389/frobt.2020.00119
2020,A Semantics-Assisted Video Captioning Model Trained With Scheduled Sampling,10.3389/frobt.2020.475767
2020,Visual Odometry Using Pixel Processor Arrays for Unmanned Aerial Systems in GPS Denied Environments,10.3389/frobt.2020.00126
2020,Geometry Preserving Sampling Method Based on Spectral Decomposition for Large-Scale Environments,10.3389/frobt.2020.572054
2020,Internet of Robotic Things Intelligent Connectivity and Platforms,10.3389/frobt.2020.00104
2020,Portable Take-Home System Enables Proportional Control and High-Resolution Data Logging With a Multi-Degree-of-Freedom Bionic Arm,10.3389/frobt.2020.559034
2020,Multi-Channel Interactive Reinforcement Learning for Sequential Tasks,10.3389/frobt.2020.00097
2020,The Bio-Engineering Approach for Plant Investigations and Growing Robots. A Mini-Review,10.3389/frobt.2020.573014
2020,Customization Methodology for Conformable Grasping Posture of Soft Grippers by Stiffness Patterning,10.3389/frobt.2020.00114
2020,Modeling of Deformable Objects for Robotic Manipulation: A Tutorial and Review,10.3389/frobt.2020.00082
2020,Computational Intelligence for Studying Sustainability Challenges: Tools and Methods for Dealing With Deep Uncertainty and Complexity,10.3389/frobt.2020.00111
2020,CNNAI: A Convolution Neural Network-Based Latent Fingerprint Matching Using the Combination of Nearest Neighbor Arrangement Indexing,10.3389/frobt.2020.00113
2020,DGCM-Net: Dense Geometrical Correspondence Matching Network for Incremental Experience-Based Robotic Grasping,10.3389/frobt.2020.00120
2020,Are You Still With Me? Continuous Engagement Assessment From a Robot's Point of View,10.3389/frobt.2020.00116
2020,Structure-Preserving Imitation Learning With Delayed Reward: An Evaluation Within the RoboCup Soccer 2D Simulation Environment,10.3389/frobt.2020.00123
2020,Improving Health Monitoring With Adaptive Data Movement in Fog Computing,10.3389/frobt.2020.00096
2020,Control Architecture for Human-Like Motion With Applications to Articulated Soft Robots,10.3389/frobt.2020.00117
2020,A Novel User Control for Lower Extremity Rehabilitation Exoskeletons,10.3389/frobt.2020.00108
2020,Improving CT Image Tumor Segmentation Through Deep Supervision and Attentional Gates,10.3389/frobt.2020.00106
2020,Effective Viscous Damping Enables Morphological Computation in Legged Locomotion,10.3389/frobt.2020.00110
2020,Editorial: Advances in Soft Robotics Based on Outputs From IROS 2018,10.3389/frobt.2020.00124
2020,Searching and Intertwining: Climbing Plants and GrowBots,10.3389/frobt.2020.00118
2020,Toward Accurate Visual Reasoning With Dual-Path Neural Module Networks,10.3389/frobt.2020.00109
2020,Compact Gearboxes for Modern Robotics: A Review,10.3389/frobt.2020.00103
2020,Human Movement Representation on Multivariate Time Series for Recognition of Professional Gestures and Forecasting Their Trajectories,10.3389/frobt.2020.00080
2020,Robotic Cane Controlled to Adapt Automatically to Its User Gait Characteristics,10.3389/frobt.2020.00105
2020,A General 3D Model for Growth Dynamics of Sensory-Growth Systems: From Plants to Robotics,10.3389/frobt.2020.00089
2020,A Self-Aware and Scalable Solution for Efficient Mobile-Cloud Hybrid Robotics,10.3389/frobt.2020.00102
2020,Engagement in Human-Agent Interaction: An Overview,10.3389/frobt.2020.00092
2020,Mobility Skills With Exoskeletal-Assisted Walking in Persons With SCI: Results From a Three Center Randomized Clinical Trial,10.3389/frobt.2020.00093
2020,The Effects of Feedback on Children's Engagement and Learning Outcomes in Robot-Assisted Second Language Learning,10.3389/frobt.2020.00101
2020,Symbolic Learning and Reasoning With Noisy Data for Probabilistic Anchoring,10.3389/frobt.2020.00100
2020,Using Multiple Decomposition Methods and Cluster Analysis to Find and Categorize Typical Patterns of EEG Activity in Motor Imagery BrainComputer Interface Experiments,10.3389/frobt.2020.00088
2020,Efficacy of Modern Neuro-Evolutionary Strategies for Continuous Control Optimization,10.3389/frobt.2020.00098
2020,"Robot DE NIRO: A Human-Centered, Autonomous, Mobile Research Platform for Cognitively-Enhanced Manipulation",10.3389/frobt.2020.00066
2020,Collective Computation in Animal Fission-Fusion Dynamics,10.3389/frobt.2020.00090
2020,First-Order Dynamic Modeling and Control of Soft Robots,10.3389/frobt.2020.00095
2020,Optimality and Limitations of Audio-Visual Integration for Cognitive Systems,10.3389/frobt.2020.00094
2020,Plant Bioinspired Ecological Robotics,10.3389/frobt.2020.00079
2020,Interoperability Among Unmanned Maritime Vehicles: Review and First In-field Experimentation,10.3389/frobt.2020.00091
2020,Stroke Affected Lower Limbs Rehabilitation Combining Virtual Reality With Tactile Feedback,10.3389/frobt.2020.00081
2020,Adaptive Foraging in Dynamic Environments Using Scale-Free Interaction Networks,10.3389/frobt.2020.00086
2020,Artificial Venus Flytraps: A Research Review and Outlook on Their Importance for Novel Bioinspired Materials Systems,10.3389/frobt.2020.00075
2020,A Survey on Probabilistic Models in Human Perception and Machines,10.3389/frobt.2020.00085
2020,Sparse Robot Swarms: Moving Swarms to Real-World Applications,10.3389/frobt.2020.00083
2020,A Gait Pattern Generator for Closed-Loop Position Control of a Soft Walking Robot,10.3389/frobt.2020.00087
2020,Educational Robotics to Foster and Assess Social Relations in Students' Groups,10.3389/frobt.2020.00078
2020,From Continuous Observations to Symbolic Concepts: A Discrimination-Based Strategy for Grounded Concept Learning,10.3389/frobt.2020.00084
2020,Muscles Reduce Neuronal Information Load: Quantification of Control Effort in Biological vs. Robotic Pointing and Walking,10.3389/frobt.2020.00077
2020,Elderly Fall Detection Systems: A Literature Survey,10.3389/frobt.2020.00071
2020,In Search of Trustworthy and Transparent Intelligent Systems With Human-Like Cognitive and Reasoning Capabilities,10.3389/frobt.2020.00076
2020,Editorial: Language Representation and Learning in Cognitive and Artificial Intelligence Systems,10.3389/frobt.2020.00069
2020,Augmented Reality Guided Needle Biopsy of Soft Tissue: A Pilot Study,10.3389/frobt.2020.00072
2020,Symbolic Representation and Learning With Hyperdimensional Computing,10.3389/frobt.2020.00063
2020,Mechanical Innovations of a Climbing Cactus: Functional Insights for a New Generation of Growing Robots,10.3389/frobt.2020.00064
2020,Blind Manipulation of Deformable Objects Based on Force Sensing and Finite Element Modeling,10.3389/frobt.2020.00073
2020,Pronto: A Multi-Sensor State Estimator for Legged Robots in Real-World Scenarios,10.3389/frobt.2020.00068
2020,Task Feasibility Maximization Using Model-Free Policy Search and Model-Based Whole-Body Control,10.3389/frobt.2020.00061
2020,The Influence of Distance and Lateral Offset of Follow Me Robots on User Perception,10.3389/frobt.2020.00074
2020,"Flange-Based Hand-Eye Calibration Using a 3D Camera With High Resolution, Accuracy, and Frame Rate",10.3389/frobt.2020.00065
2020,Learning to Avoid Obstacles With Minimal Intervention Control,10.3389/frobt.2020.00060
2020,Trustable Environmental Monitoring by Means of Sensors Networks on Swarming Autonomous Marine Vessels and Distributed Ledger Technology,10.3389/frobt.2020.00070
2020,Corrigendum: Toward an Automated Measure of Social Engagement for Children With Autism Spectrum DisorderA Personalized Computational Modeling Approach,10.3389/frobt.2020.00067
2020,Detecting Differences of Fluorescent Markers Distribution in Single Cell Microscopy: Textural or Pointillist Feature Space?,10.3389/frobt.2020.00039
2020,Simultaneous Material Segmentation and 3D Reconstruction in Industrial Scenarios,10.3389/frobt.2020.00052
2020,Blockchain Technology Secures Robot Swarms: A Comparison of Consensus Protocols and Their Resilience to Byzantine Robots,10.3389/frobt.2020.00054
2020,From Design to Deployment: Decentralized Coordination of Heterogeneous Robotic Teams,10.3389/frobt.2020.00051
2020,Optimus Primed: Media Cultivation of Robot Mental Models and Social Judgments,10.3389/frobt.2020.00062
2020,Editorial: Computational Approaches for Human-Human and Human-Robot Social Interactions,10.3389/frobt.2020.00055
2020,In the Wild HRI Scenario: Influence of Regulatory Focus Theory,10.3389/frobt.2020.00058
2020,Improving the Robustness of Online Social Networks: A Simulation Approach of Network Interventions,10.3389/frobt.2020.00057
2020,Development of a Rigidity Tunable Flexible Joint Using Magneto-Rheological CompoundsToward a Multijoint Manipulator for Laparoscopic Surgery,10.3389/frobt.2020.00059
2020,An Optimization-Based Locomotion Controller for Quadruped Robots Leveraging Cartesian Impedance Control,10.3389/frobt.2020.00048
2020,How Could Future AI Help Tackle Global Complex Problems?,10.3389/frobt.2020.00050
2020,"Mutual Shaping in Swarm Robotics: User Studies in Fire and Rescue, Storage Organization, and Bridge Inspection",10.3389/frobt.2020.00053
2020,Editorial: Current Advances in Soft Robotics: Best Papers From RoboSoft 2018,10.3389/frobt.2020.00056
2020,Imitating by Generating: Deep Generative Models for Imitation of Interactive Tasks,10.3389/frobt.2020.00047
2020,Toward an Automated Measure of Social Engagement for Children With Autism Spectrum DisorderA Personalized Computational Modeling Approach,10.3389/frobt.2020.00043
2020,Investigating the Hand Ownership Illusion With Two Views Merged in,10.3389/frobt.2020.00049
2020,Evolution of Complex Niche-Constructing Behaviors and Ecological Inheritance of Adaptive Structures in a Physically Grounded Environment,10.3389/frobt.2020.00045
2020,Trouble and Repair in ChildRobot Interaction: A Study of Complex Interactions With a Robot Tutee in a Primary School Classroom,10.3389/frobt.2020.00046
2020,"Scalable and Robust Fabrication, Operation, and Control of Compliant Modular Robots",10.3389/frobt.2020.00044
2020,Guiding the Self-Organization of Cyber-Physical Systems,10.3389/frobt.2020.00041
2020,Skill Learning by Autonomous Robotic Playing Using Active Learning and Exploratory Behavior Composition,10.3389/frobt.2020.00042
2020,Swarm Robotic Behaviors and Current Applications,10.3389/frobt.2020.00036
2020,Unsupervised Learning Facilitates Neural Coordination Across the Functional Clusters of the C. elegans Connectome,10.3389/frobt.2020.00040
2020,Collaborative Research Project: Developing and Testing a Robot-Assisted Intervention for Children With Autism,10.3389/frobt.2020.00037
2020,A Robust Screen-Free Brain-Computer Interface for Robotic Object Selection,10.3389/frobt.2020.00038
2020,Reinforcement Learning-Based Tracking Control of USVs in Varying Operational Conditions,10.3389/frobt.2020.00032
2020,Haptic Rendering of Diverse Tool-Tissue Contact Constraints During Dental Implantation Procedures,10.3389/frobt.2020.00035
2020,Re-association of Body Parts: Illusory Ownership of a Virtual Arm Associated With the Contralateral Real Finger by Visuo-Motor Synchrony,10.3389/frobt.2020.00026
2020,Which Body Would You Like to Have? The Impact of Embodied Perspective on Body Perception and Body Evaluation in Immersive Virtual Reality,10.3389/frobt.2020.00031
2020,Phenotypic Plasticity Provides a Bioinspiration Framework for Minimal Field Swarm Robotics,10.3389/frobt.2020.00023
2020,Identification of the Students Learning Process During Education Robotics Activities,10.3389/frobt.2020.00021
2020,Examining the Use of Temporal-Difference Incremental Delta-Bar-Delta for Real-World Predictive Knowledge Architectures,10.3389/frobt.2020.00034
2020,A Playful Experiential Learning System With Educational Robotics,10.3389/frobt.2020.00033
2020,Iterative Design and Evaluation of a Tangible Robot-Assisted Handwriting Activity for Special Education,10.3389/frobt.2020.00029
2020,Differences in Spontaneous Interactions of Autistic Children in an Interaction With an Adult and Humanoid Robot,10.3389/frobt.2020.00028
2020,"Attraction, Dynamics, and Phase Transitions in Fire Ant Tower-Building",10.3389/frobt.2020.00025
2020,Test Bench for Evaluation of a Soft Robotic Link,10.3389/frobt.2020.00027
2020,Corrigendum: Radiological Mapping of Post-Disaster Nuclear Environments Using Fixed-Wing Unmanned Aerial Systems: A Study From Chornobyl,10.3389/frobt.2020.00030
2020,Synchronized Tactile Stimulation on Upper Limbs Using a Wearable Robot for Gait Assistance in Patients With Parkinson's Disease,10.3389/frobt.2020.00010
2020,A Survey on Swarming With Micro Air Vehicles: Fundamental Challenges and Constraints,10.3389/frobt.2020.00018
2020,A Perspective on Innovating the Chemistry Lab Bench,10.3389/frobt.2020.00024
2020,"Exploring Teens as Robot Operators, Users and Witnesses in the Wild",10.3389/frobt.2020.00005
2020,Audio in VR: Effects of a Soundscape and Movement-Triggered Step Sounds on Presence,10.3389/frobt.2020.00020
2020,A Self-Guiding Tool to Conduct Research With Embodiment Technologies Responsibly,10.3389/frobt.2020.00022
2020,"Editorial: AI for Robot Modeling, Path Planning, and Intelligent Control",10.3389/frobt.2020.00019
2020,Developing Self-Awareness in Robots via Inner Speech,10.3389/frobt.2020.00016
2020,Altering One's Body-Perception Through E-Textiles and Haptic Metaphors,10.3389/frobt.2020.00007
2020,Child-Robot Collaborative Problem-Solving and the Importance of Child's Voluntary Interaction: A Developmental Perspective,10.3389/frobt.2020.00015
2020,Pneumatic Coiling Actuator Inspired by the Awns of Erodium cicutarium,10.3389/frobt.2020.00017
2020,A Worm-Like Biomimetic Crawling Robot Based on Cylindrical Dielectric Elastomer Actuators,10.3389/frobt.2020.00009
2020,Hybrid Collision Avoidance for ASVs Compliant With COLREGs Rules 8 and 1317,10.3389/frobt.2020.00011
2020,Language Evolution in Swarm Robotics: A Perspective,10.3389/frobt.2020.00012
2020,Human Lower Limb Joint Biomechanics in Daily Life Activities: A Literature Based Requirement Analysis for Anthropomorphic Robot Design,10.3389/frobt.2020.00013
2020,Toward Enhanced Teleoperation Through Embodiment,10.3389/frobt.2020.00014
2020,Radiation Tolerance Testing Methodology of Robotic Manipulator Prior to Nuclear Waste Handling,10.3389/frobt.2020.00006
2020,Let's Push Things Forward: A Survey on Robot Pushing,10.3389/frobt.2020.00008
2020,Underwater Robotics Competitions: The European Robotics League Emergency Robots Experience With FeelHippo AUV,10.3389/frobt.2020.00003
2020,Virtual Reality Is Sexist: But It Does Not Have to Be,10.3389/frobt.2020.00004
2020,Hands in the Real World,10.3389/frobt.2019.00147
2020,Marine Applications of the Fast Marching Method,10.3389/frobt.2020.00002
2020,Designing Ethical Social RobotsA Longitudinal Field Study With Older Adults,10.3389/frobt.2020.00001
2020,"Symbolic, Distributed, and Distributional Representations for Natural Language Processing in the Era of Deep Learning: A Survey",10.3389/frobt.2019.00153
2020,On the Illumination Influence for Object Learning on Robot Companions,10.3389/frobt.2019.00154
2020,Adaptive Prior Selection for Repertoire-Based Online Adaptation in Robotics,10.3389/frobt.2019.00151
2020,CLASHA Compliant Sensorized Hand for Handling Delicate Objects,10.3389/frobt.2019.00138
2020,Radiological Mapping of Post-Disaster Nuclear Environments Using Fixed-Wing Unmanned Aerial Systems: A Study From Chornobyl,10.3389/frobt.2019.00149
2020,Self-Assembled 3D Actuator Using the Resilience of an Elastomeric Material,10.3389/frobt.2019.00152
2020,Robust Understanding of Robot-Directed Speech Commands Using Sequence to Sequence With Noise Injection,10.3389/frobt.2019.00144
2020,Evaluation of a Virtual Reality Percutaneous Nephrolithotomy (PCNL) Surgical Simulator,10.3389/frobt.2019.00145
2020,"Deployable, Variable Stiffness, Cable Driven Robot for Minimally Invasive Surgery",10.3389/frobt.2019.00141
2020,Exploring Novel Biologically-Relevant Chemical Space Through Artificial Intelligence: The NCATS ASPIRE Program,10.3389/frobt.2019.00143
2020,Electrically-Driven Soft Fluidic Actuators Combining Stretchable Pumps With Thin McKibben Muscles,10.3389/frobt.2019.00146
2020,Robot-Supported Collaborative Learning (RSCL): Social Robots as Teaching Assistants for Higher Education Small Group Facilitation,10.3389/frobt.2019.00148
2020,Modeling and Design Optimization of a Rotational Soft Robotic System Driven by Double Cone Dielectric Elastomer Actuators,10.3389/frobt.2019.00150
2020,System to Evaluate the Skill of Operating Hydraulic Excavators Using a Remote Controlled Excavator and Virtual Reality,10.3389/frobt.2019.00142
2021,Underwater Crawling Robot with Hydraulic Soft Actuators,10.3389/frobt.2021.688697
2021,Creativity in Generative Musical Networks: Evidence From Two Case Studies,10.3389/frobt.2021.680586
2021,O2A: One-Shot Observational Learning with Action Vectors,10.3389/frobt.2021.686368
2021,Pursuer Assignment and Control Strategies in Multi-agent Pursuit-Evasion Under Uncertainties,10.3389/frobt.2021.691637
2021,A Multimodal Hydrogel Soft-robotic Sensor for Multi-functional Perception,10.3389/frobt.2021.692754
2021,The Impact of Machine Learning on 2D/3D Registration for Image-guided Interventions: A Systematic Review and Perspective,10.3389/frobt.2021.716007
2021,FBG-Based Estimation of External Forces Along Flexible Instrument Bodies,10.3389/frobt.2021.718033
2021,Individual Differences in Childrens (Language) Learning Skills Moderate Effects of Robot-Assisted Second-Language Learning,10.3389/frobt.2021.676248
2021,"Applications of Haptic Technology, Virtual Reality, and Artificial Intelligence in Medical Training During the COVID-19 Pandemic",10.3389/frobt.2021.612949
2021,On the Efficiency of Haptic Based Object Identification: Determining Where to Grasp to Get the Most Distinguishing Information,10.3389/frobt.2021.686490
2021,The Robot is Present: Creative Approaches for Artistic Expression With Robots,10.3389/frobt.2021.662249
2021,Exploring Non-Expert Robot Programming Through Crowdsourcing,10.3389/frobt.2021.646002
2021,Versatile Locomotion Planning and Control for Humanoid Robots,10.3389/frobt.2021.712239
2021,Application of Adaptive and Switching Control for Contact Maintenance of a Robotic Vehicle-Manipulator System for Underwater Asset Inspection,10.3389/frobt.2021.706558
2021,Editorial: Robotics in Extreme Environments,10.3389/frobt.2021.744092
2021,"Information Distribution in Multi-Robot Systems: Generic, Utility-Aware Optimization Middleware",10.3389/frobt.2021.685105
2021,Real-World Robot Evolution: Why Would it (not) Work?,10.3389/frobt.2021.696452
2021,Expect the Unexpected: Leveraging the Human-Robot Ecosystem to Handle Unexpected Robot Failures,10.3389/frobt.2021.656385
2021,Vision-Guided MPC for Robotic Path Following Using Learned Memory-Augmented Model,10.3389/frobt.2021.688275
2021,IEEE P7001: A Proposed Standard on Transparency,10.3389/frobt.2021.665729
2021,Blower-powered Soft Inflatable Joints for Physical Human Robot Interaction,10.3389/frobt.2021.720683
2021,Design of a wearable haptic device for hand palm cutaneous feedback,10.3389/frobt.2021.706627
2021,Neural networks trained via reinforcement learning stabilize walking of a three-dimensional biped model with exoskeleton applications,10.3389/frobt.2021.710999
2021,"A Review of Possible EEG Markers of Abstraction, Attentiveness and Memorisation in Cyber-Physical Systems for Special Education",10.3389/frobt.2021.715962
2021,A differentiable Extended Kalman Filter for object tracking under sliding regime,10.3389/frobt.2021.686447
2021,Soft Capsule Magnetic Millirobots for Region-Specific Drug Delivery in the Central Nervous System,10.3389/frobt.2021.702566
2021,Delivery of Healthcare Resources using Autonomous Ground Vehicle Convoy Systems: An Overview,10.3389/frobt.2021.611978
2021,Performance Metrics for Fluidic Soft Robot Rotational Actuators,10.3389/frobt.2021.632835
2021,On the Social-Relational Moral Standing of AI: An Empirical Study Using AI-Generated Art,10.3389/frobt.2021.719944
2021,Dynamic input deep learning control of artificial avatars in a multi-agent joint motor task,10.3389/frobt.2021.665301
2021,Online Morphological Adaptation for Tactile Sensing Augmentation,10.3389/frobt.2021.665030
2021,An Open-Source ROS-Gazebo Toolbox for Simulating Robots with Compliant Actuators,10.3389/frobt.2021.713083
2021,Robustness of Bio-Inspired Visual Systems for Collision Prediction in Critical Robot Traffic,10.3389/frobt.2021.529872
2021,Which one? Choosing favorite robot after different style storytelling and robots conversation.,10.3389/frobt.2021.700005
2021,Compositional RL Agents That Follow Language Commands in Temporal Logic,10.3389/frobt.2021.689550
2021,Reinforcement Learning and Control of a Lower Extremity Exoskeleton for Squat Assistance,10.3389/frobt.2021.702845
2021,Robotic Manipulation and Capture in Space: A Survey,10.3389/frobt.2021.686723
2021,You Were Always on My Mind: Introducing Chefs Hat and COPPER for Personalized Reinforcement Learning,10.3389/frobt.2021.669990
2021,Aiding Grasp Synthesis for Novel Objects Using Heuristic-Based and Data-Driven Active Vision Methods,10.3389/frobt.2021.696587
2021,"Robot Art, in the Eye of the Beholder?: Personalized Metaphors Facilitate Communication of Emotions and Creativity",10.3389/frobt.2021.668986
2021,Robot-Guided Evacuation as a Paradigm for Human-Robot Interaction Research,10.3389/frobt.2021.701938
2021,Experimental evaluation of tactile sensors for compliant robotic hands,10.3389/frobt.2021.704416
2021,μRALP and beyond: Micro-technologies and systems for robot-assisted endoscopic laser microsurgery,10.3389/frobt.2021.664655
2021,Bounded Cost Path Planning for Underwater Vehicles Assisted by a Time-Invariant Partitioned Flow Field Model,10.3389/frobt.2021.575267
2021,Endorobots for Colonoscopy: Design Challenges and Available Technologies,10.3389/frobt.2021.705454
2021,"WoZ4U: An Open-Source Wizard-of-Oz Interface for Easy, Efficient and Robust HRI Experiments",10.3389/frobt.2021.668057
2021,Fast and slow adaptations of interlimb coordination via reflex and learning during split-belt treadmill walking of a quadruped robot,10.3389/frobt.2021.697612
2021,Grasp Stability Prediction for a Dexterous Robotic Hand combining Depth Vision and Haptic Bayesian Exploration,10.3389/frobt.2021.703869
2021,NSPG: An Efficient Posture Generator Based on Null-Space Alteration and Kinetostatics Constraints,10.3389/frobt.2021.715325
2021,Ethical Design of a Robot Platform for Disabled Employees: Some Practical Methodological Considerations,10.3389/frobt.2021.643160
2021,"A Robust Observation, Planning, and Control Pipeline for Autonomous Rendezvous with Tumbling Targets",10.3389/frobt.2021.641338
2021,Editorial: Artificial Intelligence and Human Movement in Industries and Creation,10.3389/frobt.2021.712521
2021,Robot-Assisted Image-Guided Interventions,10.3389/frobt.2021.664622
2021,Corrigendum: Design of an Inkjet-Printed Rotary Bellows Actuator and Simulation of its Time-Dependent Deformation Behavior,10.3389/frobt.2021.729549
2021,Bio-Inspired Knee Joint: Trends in the Hardware and Control Systems Development,10.3389/frobt.2021.613574
2021,"Inferring Trust From Users Behaviours; Agents Predictability Positively Affects Trust, Task Performance and Cognitive Load in Human-Agent Real-Time Collaboration",10.3389/frobt.2021.642201
2021,"Hurry Up, We Need to Find the Key! How Regulatory Focus Design Affects Childrens Trust in a Social Robot",10.3389/frobt.2021.652035
2021,Feasibility of Fiber Reinforcement Within Magnetically Actuated Soft Continuum Robots,10.3389/frobt.2021.715662
2021,A Supernumerary Soft Robotic Limb for Reducing Hand-Arm Vibration Syndromes Risks,10.3389/frobt.2021.650613
2021,Beyond Soft Hands: Efficient Grasping With Non-Anthropomorphic Soft Grippers,10.3389/frobt.2021.632006
2021,Whether to Save a Robot or a Human: On the Ethical and Legal Limits of Protections for Robots,10.3389/frobt.2021.712427
2021,Becoming Team Members: Identifying Interaction Patterns of Mutual Adaptation for Human-Robot Co-Learning,10.3389/frobt.2021.692811
2021,EMERGE Modular Robot: A Tool for Fast Deployment of Evolved Robots,10.3389/frobt.2021.699814
2021,Modelling and control of a 2-DOF robot arm with elastic actuators for safe human-robot interaction,10.3389/frobt.2021.679304
2021,Micrometer Positioning Accuracy With a Planar Parallel Continuum Robot,10.3389/frobt.2021.706070
2021,A Review of SMA-Based Actuators for Bidirectional Rotational Motion: Application to Origami Robots,10.3389/frobt.2021.678486
2021,Gaze Gesture Recognition by Graph Convolutional Networks,10.3389/frobt.2021.709952
2021,Towards an Engagement-Aware Attentive Artificial Listener for Multi-Party Interactions,10.3389/frobt.2021.555913
2021,Dynamically Tunable Friction via Subsurface Stiffness Modulation,10.3389/frobt.2021.691789
2021,Optical-Tactile Sensor for Lump Detection Using Pneumatic Control,10.3389/frobt.2021.672315
2021,Editorial: Machine Learning Techniques for Soft Robots,10.3389/frobt.2021.726774
2021,"When Even a Robot Tutor Zooms: A Study of Embodiment, Attitudes, and Impressions",10.3389/frobt.2021.679893
2021,Machine Teaching for Human Inverse Reinforcement Learning,10.3389/frobt.2021.693050
2021,"Navigated, Robot-Driven Laser Craniotomy for SEEG Application Using Optical Coherence Tomography in an Animal Model",10.3389/frobt.2021.695363
2021,Using Tactile Sensing to Improve the Sample Efficiency and Performance of Deep Deterministic Policy Gradients for Simulated In-Hand Manipulation Tasks,10.3389/frobt.2021.538773
2021,A Dialogue-Based System with Photo and Storytelling for Older Adults: Toward Daily Cognitive Training,10.3389/frobt.2021.644964
